book,chapter,line_number,line_content
REV,7,08762," {4} Ro na fie bu kuae e ije Godido nuga ije nigofo ijia naeva ije e boeje foteke buka e uvani aderedi foti fo taoseni (144,000) ijiegeno kuae. Ro e nuga ije naeva ije bu e Isureroko ijiebuo agane tuero (12) ijiebuo guove ijia bu nuga ije nae."
REV,7,08763," {5}-{8} Ro e agane besubesu ijiebuo guove ijia bu e tuero taoseni (12,000) ijiege bu ijia usiae ruae. Ro agane tuero ijiebuo ive ijeja Judakiro Rubini ro Gadikiro Asakina Nafitarikiro Manasakina Simionikiro Rivae ro Isakakina Zeburanikiro Josofu ro Bezimani ijene."
REV,7,08764, E boeje ijiebe Godido baname isoevo ijene
REV,7,08765, {9} Na ije gia furi areme na una giake e ka ma uruvana bu dadufuo baki ijiebe ijia afui. Ro e ije afuiva ije bu agane ro aesakae binobino ro isama ro vajae surive binobino ijia ruae. Bu fata ijiakiro Mave-Sifi Ame ije fino nidua ijia irei. Ro bu ugone abaeki jiamadogo ijene sae ro umui buone ijia bu ire aname kiae ije faradiana irei.
REV,7,08766," {10} Bu ijia irena uruvanaigia vijena kumevo, Noeje no Godi nuvuone fata ijia fino ijiakiro Mave-Sifi Ame ijiebe no karaunuevano kumei."
REV,7,08767, {11} Anera boeje bu fata ije namo ijia ire ufuaenoena irei. Ro kuke e ugaeki tuaedifo ro ire fo ni uria kariva ije budua bu ijia irei. Bu ijia irenoena areme bu fata ijadufuo nidua ijia kurituana ume ijia dijena Godido baname isoeve.
REV,7,08768," {12} Bu baname isoena kumevo, Mare! Godi nuvuone ije fuka ma daroki. Ro kuke fuka mukoreigia vierafe kemo ro fuje fuka sanaema ijene. Ijadufuo e boeje buka maza boeje fu dabe aroena kafiafirikinu oemarejakono kumei."
REV,7,08769," {13} Ro e uguaeki be fu na kie, E ije ugone abaeki jiagado saeva ije bu e izeko ro bu izia ruaevano kie?"
REV,7,08770," {14} Ro na kuae, E ireobo naeje na naebe vierafe ro aeje ane vierafemano kuae. Ijadufuo fu una na kie, E ije ireva ije bu e ije bu vame ise ijia isejavaena ruoma ubine ijia usiaeva ijiebe irevano kie. Ro ugone buone bu saeva ije fune Mave-Sifi Ame ijadufuo kavuane ijare soejiamoga bune una abaekirae."
REV,7,08771, {15} Ijadufuo bu mumaza Godido Are ijadufuo fata ije namo ijadufuo nidua ijia imeve. Bu ijia imeko e ije fata ijia fino ijadufuo daro fete ijare bu samuagiame.
REV,7,08772, {16} Ijadufuo bube una vasiaoria ro do duadiake. Ro kuke maza ijiakiro ire bino ijiebuo fete ije fube sakiake.
REV,7,08773, {17} Ijadufuo maeje Mave-Sifi Ame ije fu fata ukua ijia fino ijare bu samuagiake. Ro fure kaenamiana do maeje bu ina ijia karivadufuo ijia uniake. Ro Godi Asoe ijare maza boeje oefiane buone ije dasumiake.
REV,8,08774,REVARESONI 8
REV,8,08775, Mave-Sifi Ame fune ire anume seveni ije abena iraema ijene
REV,8,08776, {1} Mave-Sifi Ame ije fune anume seveni ije abena irakoga ire boeje saove ijia kariva ije buka maza aokube katibite.
REV,8,08777, {2} Ro na giakoga bu anera seveni ije Godido nidua ijia irevo ije seveni kena vajiae.
REV,8,08778, {3} Ro anera be fu ire udi mukore urimo bu ifaejavo ijadufuo disi ije bu ire gorodi ijia amaeriva ije abena ruoma fata ije bu Godi zinone ifaejavo irifo ijia mani. Anera ije bu ire udi mukore urimo boeje kena vajavo fu kena e Godi ma vierafena fuefuo imevo ijiebuo baname ijiakuma una Godi zinone ifaejae.
REV,8,08779, {4} Ro ire ije udi mukore urimo ijiakiro Godido e ijiebuo baname ije bu anera ije Godido nidua ijia manino ijadufuo umui ijia udi urina ajia Godido vako.
REV,8,08780, {5} Fu ijiege re areme anera ije fune ire ije udi mukore urimo ijadufuo disi ane ije abei. Fu abena miane ije bu fata ijia Godi zinone ifaejavo ije karana ijia sama abena aesakae igia didue korei. Fu didue koremoga saove ije fuka karana urukeigia guroekoga aesakae ije fuka uve.
REV,8,08781, Anera bu buone ije ufeva ijene
REV,8,08782, {6} Areme anera seveni ije bune uri buone seveni ije ufekuae samuae.
REV,8,08783, {7} Bu samuama irekoga anera amure ije fu fuone dabe ufei. Fu ufenoga ire aesi ijiakiro miane ijare kavuane ijiakuma biezena ume igia usiae. Fu usiaena ari umeigia aesakae aobe ine ro vajoma boeje funeka naena furi.
REV,8,08784, {8}-{9} Fu ijiege rekoga anera tu ije fu uri fuone dabe ufei. Fu ufemoga ire be uruo ireobo miane naeno igeki ijare tuana davare ijia dijei. Fu ijia dijemoga davare ije fu dabe atana inokubeke rei. 
REV,8,08785, Areme davare ije aobe fuka kavuane ijare okurakoga kijume guove ijia oenoevo boeje buka oe furi. Ro kuke sisime ije bu ijia oenoevo boeje buka ma iserei.
REV,8,08786, {10} Areme anera tiri ije fune vegu fuone dabe ufekoga zuvi ireobo ijare saove ijia ikuome sae igege naena kuariari. Fu arina aesakae aobe do ije vako ijiakiro do ije e bu ijo ijia ari.
REV,8,08787, {11} Fu ijia arimoga do ije gue bune una imagi arui. Ijadufuo maeje zuvi ijadufuo ive ije bu kua Imagino kuavo. Do ije bu imagi aruiva ijadufuo e uruvana bu do ije ivoga bune oe furi.
REV,8,08788, {12} Areme anera fo ije fune uri fuone dabe ufei. Fu ufenoga mazani ijadufuo biruame gue fune iserekoga asame ijiakiro zuvi ijiebuo sanavo ije biruame gue bune iserei. Bu ijiege isereva ijadufuo mazani ije fume suoke ijiaru saname. Ro asame fu sanana vakuma ro ve ufirema ije fu areme.
REV,8,08789, {13} Areme na una manina fiekoga ume buruome kave ijia oenoeno ijare uruvanaigia kumei. O ja isekijo O ja isekijo e ume ijia oenoevo ije isekijo. Anera inokubeke ije uria ireva ije bu buone ufekuva ire ka ma omise ijiebe e boeje kame mukoreigia arafiriakono kumei.
REV,9,08790,REVARESONI 9
REV,9,08791, Anera faeve ije fu vegu fuone dabe ufema ijene
REV,9,08792, {1} Areme anera faeve ije fune vegu fuone dabe ufenoga zuvi ijare saove ijia kuarina ume ijia ari. Fu ijia arimoga Godi fu mako ije dibuore game gavo baki barome bu ijia karivo ijadufuo viene ki ije abena mae.
REV,9,08793, {2} Zuvi ije fu ki ije abena mako ijadufuo viene ije dauvei. Fu dauvemoga miane uje ka kazine bu izui ifaejega fu umo ijieke ijare ijia utuana ajiae. Fu ajiana mazani ijiakiro saove ije okuriamoga buneka ma mukoreigia titutei.
REV,9,08794, {3} Fu ijiege titutekoga ire mutuo ka mamekanu ijiebe miane u ijadufuo guove usiaena ume ijia ruae. Bu ijia rovoga Godi fu daro miamo bu una ire suge igege rei.
REV,9,08795," {4} Fu daro miana kia, Jade ire bino ume igia ireva ire vajoma ro ine ro ire bino bu tavuavo ije arafiriakinu sakiavo. Ro nime e ije eranebe bu Godido nuga ije naebe variata buone ijia naeva ijiaru sakiano kiae."
REV,9,08796, {5} Ire mutuo ije bu e bino bube sakiaga bu oeke ro bume vajae fiane vajiaga bu asame umui fague ijiege vajae fiane abeke. Ro vajae fiane bu abedufuo ije buka ire suge ijare sakiaema ijiege abeke.
REV,9,08797, {6} Ro vajae fiane bu asame umui fague ijiege abekinu buka oekuae uri vame rerena ireobo ijafuneke rove bube oeke.
REV,9,08798, {7} Ro ire mutuo mamekanu ije bu giavo ije buka fanu ose ige e bu kena bijaekuae samuavo ijieki. Ro nigofo buone bu ire gorodi ijia amaeriaeva ije sae ro nikubae buone buka e fari igeki.
REV,9,08799, {8} Ro nigofo buone jau ije buka barabuo igeki ro ubae buone bu siroe kuriae raejonino kuavo igeki.
REV,9,08800, {9} Ro guge buone ije bu ire gunuore ajade gikikimana ijia amaeriaeva ijare okuriae. Ro adave buone bu buijevo ije bu fiero bu e uruvana ire sariotino kuavo bu ose ijia kiriana maniaeru bijaekuae vako ijieki.
REV,9,08801, {10} Ro iviene buone ije buka ire suge ijiebuo iviene igeki. Ro daro buone bu e sakiaga bu asame umui fague vajae fiane abevo ije bu iviene buone ijia naovo.
REV,9,08802, {11} Ro e ireobo buone bu samuagiamo ije fu anera ije mako dibuore game gavo baki ije samuamo ijare. Ro anera ijadufuo ive ije e Iburuko ijiebuo isama ijia bu kua Abadoni. Ro una e Guriki ijiebuo isama ijia bu kua Aforioni. (Ro vua Aforioni ijadufuo maeje e isekafiamo).
REV,9,08803," {12} Areme fu kie, Ire amure ije ka ma ise ije fune ijifureki re furi. Ro ire ka ma ise inokiro bu uriado bu sone rade rekono kie."
REV,9,08804, {13} Areme anera sigisi ije fune uri vegu fuone dabe ufei. Fu ufekoga na fieke vua be fu fata ije ire gorodi ijia amaeriva bu ijia Godi zinone ifaejavo ije Godido nidua ijia manino ijadufuo kusoe guegue ijia ijiege kumei.
REV,9,08805," {14} Ro vua ije fu anera sigisi ije kume, Ni anera inokirokiro inokiro ije bu kena kiriama do Iufureti irifo ijia uniaeva ije iraseno kumei."
REV,9,08806, {15} Godi fu anera inokirokiro inokiro ije kena ijia unia areme fu maza ije ruakuveno ije samuae. Fu maza ije roga fu irasega bu usiaena aesakae aobe e ijia kariva ije kania furike.
REV,9,08807," {16} Ro anera ije inokirokiro inokiro ijiebuo bijaevo ije bu samuagiavo naba ije na fie fuka ma uruvana tu aderedi mirioni (200,000,000) ijiege."
REV,9,08808, {17}-{18} Ro ije na nimamaeva ijia na fanu ose ijiakiro e ije ijia ajia kariva ije nane giae. Ro ire gunuore buone bu guge nufiavo ije fuka kavuane miane igege naene. Ro fuka ire getiki mune safaea kuavo igeki ro kuke fuka garame ire sarufa kuavo igeki. Ro fanu ose ijiebuo nigofo ije buka fanuve raejoni ijiebuo nigofo ijieki. 
REV,9,08809, Ro itire buone ijia fuka miane igege naekoke uje ka garame ijiebe ijia utuave. Ro ire inokubeke ka ise ije ose ijiebuo itire ijia usiaeva ijiebe ume igia e aesakae aobe oenoeva ije kania furike.
REV,9,08810, {19} Ro ose ijiebuo daro ije bu itire ijiakiro iviene ijia naove. Ro iviene buone buka ire tabare igeki ijadufuo bu ijare e uruvana sakia matane vajiavo.
REV,9,08811, {20} Ro e ije ire ise ijiebe naebe kaniaeva ije bu naebe ire ije bu umui ijia amaeriaeva ije ijuemiana subi vae. Ro bu uria kine ise ro ire ije bu ine ijiakina gorodi ro siriva ro mune ijia amaeriaeva bu ire bino giakinu ro avaevo ro vua fievo baki ijiebuo baname isoevo.
REV,9,08812, {21} Ro e ije buka naebe oe kuderiana ise bu renoevo ije arei. Ro buka uria e kaniakinu kine ise binobino vierafekinu barubara fudaenamikinuro iniemevo.
REV,10,08813,REVARESONI 10
REV,10,08814, Anera be fu buki isekube ije utina farema ijene
REV,10,08815, {1} Areme na kuke ijia manina gake anera daroki be fu saove ijia amite uve ijia burana ari ruome. Ro nigofo fuone ije fuka ire anuage ijare sakura. Ro nikubae fuone fuka maza igege sanae ro masiane fuone buka miane igege naene.
REV,10,08816, {2} Ro umui fuone ije fu ire buki igeki isekube bu utiva ije abe irana farei. Ro dia fuone maeneke ije fu davare ijia bierekiro aeneke ije fu sakae ijia bierei.
REV,10,08817, {3} Areme fuka urukeigia kumekoga fuka siroe raejoni fu goemo igege goena ruae. Fu ijiege kumekoga fuka saove igege seveni kumei.
REV,10,08818," {4} Bu kumevoga na migegire vua ije isoekuvejoga e be fu saove ijia na kume, Saove seveni ije bu kumena vua ije kuaevo ije ade isoemo. Ro vua ije nime mauike oe one ijia vierafena areno kumei."
REV,10,08819, {5} Fu ijiege kuariekoga anera ije davare ijiakiro sakae ado ijia biere manino ije fu umui maeneke saove ijia akoe.
REV,10,08820," {6} Fu akoekinu Godi ije fu maza boeje ijia fivako ro kuke fu saove ijiakiro sakae ro ire boeje ijia oenoevo ije amaeriaema ijadufuo ive ije kurae. Fu kurana kumei, Ire ije rekuveno ije fube areke ro kuke fuka saroekuma bakino kumei."
REV,10,08821, {7} Ro anera seveni ije fu vegu fuone ije ufekuma ijia Godi fu vua maeje fu nuriete vierafena fino ije abe samadireke. Ro vua ije fune ude e ije bu vua fuone ma vierafena kuaenoeva ije kuariae.
REV,10,08822," {8} Areme vua ije saove ijia kuariema ijare una kuke na kumei, Va anera ije davare ro sakae ado ijia biere manino ijadufuo umui ijia ire buki igeki ije utiva ije fu irana nijaema ije abeno kumei."
REV,10,08823," {9} Areme nane vakuma anera ije kuae, Ire buki igeki isekube ije a farema ije abena mieno kuae. Na ijiege kuaravoga fu kie, Buki ije abena ine. A ikuma mariene fuone ije fuka mukore ire muni vi igeki. Ro rade devatua one ije fuka fiadakono kie."
REV,10,08824, {10} Na ire buki igeki isekube ije umui tare fuone ijia abena ivoga fuka ire muni vi igege madie. Ro rade na fuka ireobo defiadie.
REV,10,08825," {11} Areme fu una kuke kie, Anika Godido vua ije abena aesakae ro e suri binobino ro isama binobino ijiakina e kini aesakae samuavo ije ire bu rade buone redufuo ijene kuariana nijasiano kie."
REV,11,08826,REVARESONI 11
REV,11,08827, E inokiro Godire kiamo bu ruaeva ijene
REV,11,08828," {1} Areme fu ine be bu ire bino mina giavo ije abe miena kie, Ije abena va Godido Are ije mi areme fata ije bu ijia Godido zinone ifaejevo ije mino kie. Ro kuke ni e izege bu ijia Godido baname isoevo ije dano kie."
REV,11,08829, {2} Ro ade Are makave ije Godi fu abena e Jiusi baki ije miaema ije mino kie. Ijadufuo maeje Are makave ije fune abena e Jiusi baki ije miae. Ijadufuo rade buka sidove akae Jerusareme kuavo ijia juaevasia inokubeke ro be ririkua ijia dabe arafirike.
REV,11,08830, {3} Bu dabe ijiege arafirinoeke na e inokiro bu none akaegue ijia vua none dabe e gue kuariavo ije kiaga bu vuake. Bu vua ijia usiaena ugone ije e bu oefiadiaga savo ije sama areme vua none ijene e nijasianoeke. Ro vua none ije bu nijasiadufuo ije bu mu uvani taoseni tu aderedi sisiti (1260) ijiege nijasianoeke.
REV,11,08831, {4} Ro e inokiro ije bu ine inokiro bu kua Orivino kuavo ijiakiro ire inokiro gorodi ijia amaeriaeva bu raete kuriavo ijene. Ro ire inokiro ije bu E Ireobo aesakae boege amaerima ijadufuo nidua ijia irevo ijene.
REV,11,08832, {5} Ro eranebe bu e ije kena isekafiakuae ruakuva ije miane fuka itire buone ijia naena usiae e ani buone kena isekafiake. Ijadufuo eranebe bu kena isekafiakuva bu vame ijieki ijia e ani buone ije kaniaga bu oeke.
REV,11,08833, {6} Bu daro namo ijadufuo bu saove ijia ve ije fu damo ije bijukuraga maza ije bu vua nijasianoevo ijia ve ije fube dake. Ro kuke bu daro naovo ijadufuo bu do isesina ije e bu ivo ije kena kuderiaga bu una kavuane reke. Ro kuke bu daro naovo ijadufuo bu maza bino buone vierafeva ijia ire ise bino rena e ume igia oenoevo ije kena isekafiake.
REV,11,08834, {7} Bu Godido vua e nijasiana vakuma furino ijia fanu kuriae be fu mako dibuore ije gavo baki ijia ajia kekena e ijena bijaeke. Fu buina bijaema areme fure iraraena sakiaga bu oeke.
REV,11,08835, {8} Bu oega surive buone ije bu kena sidove ireobo Jerusareme bu E Ireobo abena kurosi kanaeva vame ijia naga bu ijia naoke. (Ro sidove ireobo ijadufuo ive bu abe dakudena una sidove ise Sodome ro Ijifiti bu kiavo ijiege kuake).
REV,11,08836, {9} E ijiebuo surive ije bu mu inokubeke ro be ijadufuo maza uvuoka manino ijiege bu ijia naokega e sakae binobino ro agane ro isama binobino ro vajae surive binobino ije bu giadufuo. Rove bu kena mako rukuva baki.
REV,11,08837, {10} E inokiro ije Godido vua nijasianoevo ije bu oekuva e boeje ume igia oenoevo ije buka ireobo oemaredufuo. Buka iro ina oemarekinu sinuome buone ivajuonamike. Ijadufuo maeje bu e inokiro ijiebe e ume igia oenoevo ije kame arafiriako bu vajae fiane abeve.
REV,11,08838, {11} Ro mu inokubeke ro be ijadufuo ukua ijia Godi fu una ivua vajiamoga bu una urivo e ije bu giaeva ije buka ireobo jumei.
REV,11,08839," {12} Areme e inokiro ije Godido vua nijasiavo ije bu fieke e be saove ijia uruke kumei, Igia ruano kumei. Fu ijiege kumenoga e ani buone ije bu irena giakoga bu ajiana amite ije burana saove ijia vae."
REV,11,08840, {13} Bu ajiana vakoga aesakae ije fuka ireobo uvemoga sidove ireobo ije akaegue fuka sakae ijare ufena ari okurae. Fu ijiege rena e seveni taoseni kaniavoga buka oe furi. Ro e gue ije naebe kaniaeva ije bu ije giana buka jumei. Areme bu una oe kuderiana Godi saove ijia fino ijadufuo daro ireobo ije dabena aroe.
REV,11,08841," {14} Areme na una fieko fu kumei, Ire ka ma ise be ririkua ije fune ijifureki remo fune furi. Ro be ije fu uriado fu sone rade ruakono kumei."
REV,11,08842, Anera naba seveni ije fu vegu fuone ufeima ijene
REV,11,08843," {15} Anera naba seveni ije fune vegu fuone ije dabe ufenoga e uruvana bu saove ijia urukeigia kumei, E daroki ije fu aesakae boege samuadufuo ije fune iviama una Godi E Ireobo nuvuone ro E Ije fu kuamo fu ruaema ijadufuo daro rotire ijia fine. Ijadufuo fure maza boeje aesakae ige samuakinu fivake."
REV,11,08844, {16} Bu ijiege kumevoga e uguaeki ije bu Godido nidua ije fata buone ijia kariva ije bu kurituana ume ijia dijena fuone baname isoe.
REV,11,08845," {17} Bu baname isoena kua, Godi E Ireobo ka daroki a isuibe ijia fina ruae ro iviama a uria ijia fine. Ro are iviama daro one ijia sakae ige samuamo ijadufuo noka one oemareve."
REV,11,08846, {18} E aesakae binoko ije bu a irinavo baki ro buka aena ziekinu nigaraeve. Rove maza ije a bu isekafiadufuo ijiakiro e ije oeva ijiebuo ise ije a kena mazie giadufuo ije fune ruae. 
REV,11,08847, Ro kuke a e one mamekanu ro isesina uruvana ije bu vame one ijia akae karinoeva ijiakiro e ije bu a aguarana jumenoeva ije ire maeje a vajiadufuo maza ije fune ruae. Ijadufuo a e ije bu ume igia e one kame kaniakinu ire one kame isekafiaeva ije a una ve ijadufuo bu kame isekafiake.
REV,11,08848, {19} Areme saove ijia Godido Are bu baname isoevo ijadufuo viene fu dauvekoga na mavua ije bu Godido akae ije abieseva ije gae. Na ijiege gakoga saove fu karana kumekinu guroekoga aesakae ije fuka dabe uve. Fu uvekoga ve ireobo majaufikuma dako ire aesi ije fu ijia ari.
REV,12,08849,REVARESONI 12
REV,12,08850, Bara ijiakiro Setanibuo vua ijene
REV,12,08851, {1} Areme na ire sumiki be fu saove ijia remo na gae. Ro ire ije na gaga fu bara ijare ugone ije maza naema ije dabe abiese. Ro dia tare fuone rotire ije fu asame ijare ijia mani. Ro nigofo fuone ije fu ire be gorodi ijia amaeriva zuvi tuero bu ijia ireva ijene abiesei.
REV,12,08852, {2} Bara ije fu e fudie ro fu e nafekuvega fu vajae fiaega fu uruvana vijemo na ije gae.
REV,12,08853, {3} Areme na una kuke ire sumiki be fu saove ijia remo na gae. Ro ire ije fu tabare ka ireobo kavuane bu kua duregonino kuavo ijare ijia kekei. Ro nigofo fuone ije fuka seveni ro muane fuone teni (10) ije bu ire bino gorodi ijia amaeriaeva ijene besubesu ijia sae.
REV,12,08854, {4} Ire duregoni ije fu iviene fuone ijare dabe saove akaegue ijia ire zuvi boeje ireva ije numuna dabe aesakae ijia abie. Areme fune bara ijadufuo nidua ijia mani arega fu ame nafega fu sakina dabe ikiro fu ijia manine.
REV,12,08855, {5} Ro bara ije fune ame ije fu daro abena aesakae boege samuagiadufuo ije bietei. Fu bietemoga ire duregoni ame ije fu naebe saki. Ijadufuo maeje fune Godire ame ije kamazana mesiri fata ije fu fino ijia vae.
REV,12,08856," {6} Ro bara ije fu kona ae sao ijia are ije Godi fu kanaufuina samuaema ijia vae. Fu va ijia mu uvani taoseni tu aderedi sisiti (1,260) ijiege ijia fikega Godi fu samuakiro fu ijadufuo ijia vae."
REV,12,08857, {7} Ro anera ugaeki Maekero fu anera fuone ijena ire duregoni ijiakiro anera fuone ijena ka ireobo saove ijia bijae.
REV,12,08858, {8} Rove ire duregoni ijiakiro anera fuone ije buka mamoeva ijadufuo bu rorukuriavoga bu saove ijia bu kariva ije bu arena ari ruae.
REV,12,08859, {9} Bu ire duregoni ireobo ije bu dabe abievo fu arina ruaema ije fu isuibe ijia fina ruae. Ro ive fuone be bu kua Setanino kuavo fu e boeje ume igia oenoevo ije biesiriamo. Bu saove ijia fu dabe akoevoga fu anera fuone ijena ume igia ari ruae.
REV,12,08860," {10} Areme na una kuke fiekoga vua ireobo be fu saove ijia kumei, Mazani ije Godi fu Setani asina daro fuone ijia e fuone karaunia areme E Ireobo rena aesakae ige samuadufuo ije fune iviama ruaemano kumei. Vame ije fune Kuraesire iviama daro fuone ijia abena samadire nijasue."
REV,12,08861, Ro Setani e ije fu mumaza Godido nidua ijia manina kairafa nuvuone Godi ma vierafevo ije umui bijiamo ije bune saove gufia dabe akoevo fu ari ruae.
REV,12,08862, {11} Ro e kairafa nuvuone ije Godi ma vierafevo ije bune Jesu Kuraesido kavuane ro vua fuone maeje bu e nijasiavo ijadufuo duvado ijia Setanido daro ije asi. Ijadufuo ume igia bu karivo ije bu naebe ireobo vierafe. Ro bu vierafe buka Jesu Kuraesido isejavaena oekuae bu ije vierafeve.
REV,12,08863, {12} Ijadufuo e boeje saove ijia kariva ije janika ireobo oemarefo. Ro e ije aesakae igia kariva ijiakiro davare ijia kariva ije isekijo buka uruke isejavaeke. Ijadufuo maeje kavene ise Setani fune arina jone vuae. Ro fuka ma defarui ijadufuo maeje fu vierafega maza fuone fuka ma isekube ijiaru.
REV,12,08864, {13} Maza ijia Setani fu gake bune fu dabe ume igia akoevoga fu bara ije ame nafema ije zinuivena dabe arafiri.
REV,12,08865, {14} Rove Godire bara ije ume buruome ijadufuo adave ije kena vajamoga fu ke bijia areme fune baraejona ae sao ijia vae. Bara ije fu vierafe fu ijia vaekina ire duregoni ije fube sakikiro fu ijadufuo ijia vae. Ijadufuo fu ijia vakoga Godi fu juaevasia inokubeke ro asame sigisi ijiege bara ije samuae.
REV,12,08866, {15} Rove do ireobo ije fu duregoni ijadufuo itire ijia davuaena bara ije fu ae sao ijia vaema ije abena vakiro nuvei.
REV,12,08867, {16} Do ije fu davuaena vae rove aesakae ijare bara ije ifejana itire akekoga do ireobo ije fu davuaena vaema ije fu ijia arima furi.
REV,12,08868, {17} Areme ire duregoni ije fuka ireobo defaruimo fu una bara ijadufuo uifari fuone ijena bijaekiro vae. Ro e uifari fuone ijeja e Godido Akae ije mukore irinana ijuebaki nuvekinu Jesudo vua maeje abe e nijasianoejo ijene. {18} Ro ire duregoni ije fu e ijena bijaekiro fu va do davare irifo ajare ado ijia samuagiana manine.
REV,13,08869,REVARESONI 13
REV,13,08870, Mave kuriae inokiro ijiebuo vua ijene
REV,13,08871, {1} Areme na una gakoga ire mave kuriae ijare davare guove ijia ajia kekei. Ro nigofo fuone ije buka seveni (7) ro muane fuone ije buka teni (10) ro muane buone besubesu bu ire gorodi ijia amaeriaeva ije saejiae. Ro nigofo besubesu ijia bu ive ise ije ijia isoe ijadufuo maeje bu Godido ive ije dabe buze ikuae bu ije isoe.
REV,13,08872, {2} Ro ire mave kuriae ije davare ijia ajia kekemo na gaeva ije fuka ire busi ireobo bu kua refodino kuavo igeki. Ro dia tare fuone ije fu ire fanuve bu kua beano kuavo igeki ro itire fuone ije fu ire raejoni itire igeki. 
REV,13,08873, Ro ire duregoni ijare daro fuone ije fu e ireobo rena fata fuone ijia fina are boeje fu samuagiamo ijene abena mave kuriae ije mae.
REV,13,08874, {3} Ro mave kuriae ijadufuo nigofo seveni ije be bune e binobe fu baronedufuo ijia kanae. Rove fu naebe baronekoga matane fuone ije fu una subie. Ijadufuo e boeje ume igia oenoevo bu ije gavone buka oeseradiaga bu una fu nuvevo.
REV,13,08875," {4} E boeje bu ire duregoni ije ma vierafena nuvevo ijadufuo maeje fure daro fuone ije una mave kuriae ijene mae. Ro e bu mave kuriae ije irinana nuvekinu fuone baname isoevo ije bu kuaevo, Erare fu mave kuriae ije vareki ro erare fu manido fu fuosiki bijaekono kuaeve?"
REV,13,08876, {5} Ro kuke fu duregoni ijare mave kuriae ije daro maema ijadufuo fu aroekarakinu vua kuaena Godido ive ije dabe buzeimo. Ro ijiege fu renoema ije fu juaevasia inokubeke ro be ijadufuo ukua ijia ijiege rei. Rove Godi fu naebe vame ije fu remo ije bijukurae.
REV,13,08877, {6} Ro kuke Godi fu naebe vafukoga fu itire fuone ijia una Godisina vua ise kuaekinu ive fuone ijiakina are fuone ro e fuone ijia kariva ije kame buzeimiae.
REV,13,08878, {7} Ro Godi fu arekoga mave kuriae ije fu duregoni ijadufuo daro ije abena una Godido e ijena bijaena fure irarae kania furi. Ro kuke fure daro abena e agane binobino ije samuagiakinu aesakae ro isama ro e surive binobino ije samuagiame.
REV,13,08879, {8} Fu ijiege rekoke e boeje ume igia karivo ije bu mave kuriae ijadufuo baname isoekinu fu irinave. 
REV,13,08880, Rove e ije Godi fu isuibe sakae igiakiro saove ije naebe amaeriaeva ijia fu ive buone buki ije e bu maza boeje ijia karivadufuo ijia isoema ije bube mave kuriae ije irinana fuone baname isoeke. Ro ive buone ije bu Mave-Sifi Ame ije bu kanavo fu baronema ijadufuo buki ijia isoe.
REV,13,08881," {9} Ro igia fie, eranebe bu adanekikuva ni vua ige mukoreigia fiefo."
REV,13,08882, {10} Ro Godi fu vierafe ja Jesu Kuraesido ive ijadufuo dibure karikuva ije fu arega ja ijiege dibure karike. Ro fu vierafega bu sime uiki ijia kena bijiaga ja oekuva ije fu arega bu ijiege reke. Ire ijieki ije buka rade jone reke rove Godido e ije nika sone oe vafaena uria giriesana ma vierafekinu imenoefo.
REV,13,08883, {11} Areme na una gakoga mave kuriae be fudua fu sakae ijia ajia kekei. Ro mave kuriae ije fu ire muane inokiro mave-sifi ijiebuo muane ijieki ijiebe ijia usiae. Ro vua fuone fu kuaemo ije fuka ire duregoni igege kuaemo.
REV,13,08884," {12} Fu kekena mave kuriae be ije fu ude davare ijia ajiaema ijadufuo daro ije abena imei. Fu e boeje ume igia oenoevo ije kikekimiana kia, Jani mave kuriae ije fu ude romo bu kanavo fu naebe baronema ije fuone baname isoeno kiae."
REV,13,08885, {13} Ro mave kuriae be ije fu rade ruaema ije fuka ire sumiki mamekanu bino rei. Fu e boeje ijiebuo nidua ijia miane ije kuamo fu saove ijia arina sakae igia ruae.
REV,13,08886, {14} Ro Godi fu mave kuriae ije rade ruaema ijadufuo vame fu naebe bijukurae. Ijadufuo fu mave kuriae be ije ude ruaema ijadufuo akaegue ijia ire sumiki bino rena e boeje ume igia oenoevo ije biesiriana kaenamiae. 
REV,13,08887, Ro mave kuriae ije rade ruaema ije fu kuke kiamo bu ire be mave kuriae ije bu ude sime ijia bijae rove fu naebe baronema ijieki ije amaerina fuone baname isoeno kiae.
REV,13,08888, {15} Areme mave kuriae ije rade ruaema ije fu daro abedo fu ire ije bu mave kuriae ije ude ruaema ijieki ije bu amaeriva ije ivua ufega fu vua kuaeke. Fu vua kuaena e ije bu naebe fuone atogesana baname isoevo ije kaniaga bu oeke.
REV,13,08889, {16} Mave kuriae ije fudua fu e boeje e mamekanu ro isesina ro e sinuome zaraeva ro sinuome baki ije kuriaerega bu nuga fuone ije abekiro fu ijiege rei. Ro kuke fu e ije bu e guebuo moni baki imevo ijiakiro e ije bu e guebuo imevo baki ije kuriaerega bu nuga fuone ije umui tare maeneke ro variatare ijia isoekuae fu ijiege rei.
REV,13,08890, {17} Ro e ije nuga naebe abema ije fube ire bino fuaevekinu ro ire gue kena una e guebuo fuaeveke. Ro fune e ije fu mave kuriae ijadufuo ive ro naba ije abema ijare fu ire fuaevedufuo.
