line_number,'mra', 'fuzz_partial', 'levin',transcribed_text,source_text
00354,0,100,0,ja maziena are tire ijia oenoega e bu naebe ja oemarejiana kaenamiakinu vua jone fiekuva ni are ro sidove ije arena vafo ro kuke ni uri dia suri jone ja savo ije azona kuokuo ije kaniakaniama areme ni are ije arena vafo,ja maziena are tire ijia oenoega e bu naebe ja oemarejiana kaenamiakinu vua jone fiekuva ni are ro sidove ije arena vafo ro kuke ni uri dia suri jone ja savo ije azona kuokuo ije kaniakaniama areme ni are ije arena vafo
00511,0,100,0,ire uije gue bu duena vame ijia arivo ume ijiebe kari iva ijadufuo zinume maeje fu ijiege e gue bu godido vua maeje ige na izege godi fu oe buone ije samuagiamo ije na kuariavo bune fie rove bu vua maeje bu naebe abe oe buone ijia nijave bu iko fieko fune setanire kekena vua maeje ije fune abe vako ijene,ire uije gue bu duena vame ijia arivo ume ijiebe kari iva ijadufuo zinume maeje fu ijiege e gue bu godido vua maeje ige na izege godi fu oe buone ije samuagiamo ije na kuariavo bune fie rove bu vua maeje bu naebe abe oe buone ijia nijave bu iko fieko fune setanire kekena vua maeje ije fune abe vako ijene
00501,0,99,1,areme e jesudo vua fievo bu urina ro jesu kuae vua one boeje a e kuariamo ije a irerefuo ijiege mena kuariamono kuae,areme e jesudo vua fievo bu urina ro jesu kuae vua one boeje a e kuariamo ije a irerefuo ijiege mena kuariaemono kuae
01084,0,100,0,rove e vua fuone fievo bu ire ije fu remo ije gavo buka isediae ijadufuo bu una bue kuae bara ije fu irerefuo ire maeje dabe niseme funika arekina fu abe fuaevena moni ireobo abena una e sinuome baki ije vajiakido fu aremano kuae,rove e vua fuone fievo bu ire ije fu remo ije gavo buka isediae ijadufuo bu una bue kuae bara ije fu irerefuo ire maeje dabe niseme funika arekina fu abe fuaevena moni ireobo abena una e sinuome baki ije vajiakido fu aremano kuae
01094,0,100,0,ijadufuo bune va gafia usiaena vua irere boeje jesu fu kuariaema ijia nuvena iro fasova bu idufuo ijene kanafui,ijadufuo bune va gafia usiaena vua irere boeje jesu fu kuariaema ijia nuvena iro fasova bu idufuo ijene kanafui
00362,0,100,0,ja noefuo imevo ijadufuo e boeje buka ja ziegafiadufuo rove erarebe bu uria giriesa faememarena noefuo imena vakuma ubine ijia usiaevo e ije godi fu karauniake,ja noefuo imevo ijadufuo e boeje buka ja ziegafiadufuo rove erarebe bu uria giriesa faememarena noefuo imena vakuma ubine ijia usiaevo e ije godi fu karauniake
00372,0,100,1,ro kuke nigofo u jone besubesu bu ijia ireva ije godi fune vierafei,ro kuke nigofo u jone besubesu bu ijia ireva ije godi fune vierafe
00537,0,100,0,ro fiene ije bu nafena uti miane ifaejevo ijiege maza radekuma ijia fu vame besu ijiege redufuo,ro fiene ije bu nafena uti miane ifaejevo ijiege maza radekuma ijia fu vame besu ijiege redufuo
01145,0,100,0,ro iviama jane vua ise izege fu godisina kuaema ije jane fie ijadufuo ja vierafega e gure ja dabe izege rekono kiae fu ijiege kuariamoga e boeje bu una gue kuae e ije fu kuae fuje fuka godiki besuno kuae ijadufuo no vierafe noka dabe kana fu baronekono kuae,ro iviama jane vua ise izege fu godisina kuaema ije jane fie ijadufuo ja vierafega e gure ja dabe izege rekono kiae fu ijiege kuariamoga e boeje bu una gue kuae e ije fu kuae fuje fuka godiki besuno kuae ijadufuo no vierafe noka dabe kana fu baronekono kuae
01155,0,99,2,areme fita fu ve ijia una vua ije jesu fu ude kuaraema ije vierafei fu kuae a maza inokubeke bu noesina kuaga a femo ijia kukoroko fu kumekono kuaema fu ije vierafei ijadufuo fuka urukeigia oefiaemoga fu kekena makave ijia ireobo nimei,areme fita fu ve ijia una vua ije jesu fu ude kuaraema ije vierafe fu kuae a maza inokubeke bu noesina kuaga a femo ijia kukoruko fu kumekono kuaema fu ije vierafei ijadufuo fuka urukeigia oefiaemoga fu kekena makave ijia ireobo nimei
00651,0,100,0,rove jesu fune giana uri kiae e gurie jone ma vierafevo ije fuka ma isekube nana ma burete ja naebe ke ruaeva ijadufuo kuariavo baki ro ja irerefuo una vua ijene dabe kuaeve,rove jesu fune giana uri kiae e gurie jone ma vierafevo ije fuka ma isekube nana ma burete ja naebe ke ruaeva ijadufuo kuariavo baki ro ja irerefuo una vua ijene dabe kuaeve
00641,6,80,11,metiu siksitini,matiu
00004,0,100,0,ro e uije ije bu uinuvena ruaeva ije ijiege e eburame fu fari fuone e aeseki bietemoga fu uri fari fuone e jekafu bietei fu jekafu bietemoga fu uri e judakiro uviarafa fuone ije nafei,ro e uije ije bu uinuvena ruaeva ije ijiege e eburame fu fari fuone e aeseki bietemoga fu uri fari fuone e jekafu bietei fu jekafu bietemoga fu uri e judakiro uviarafa fuone ije nafei
00014,0,97,11,ijadufuo e eburame ijia ruoma e devidi fu nafeva ijia e uiije ije buka e fotini ijiege ro una kuke e devido uifare ijia ruoma maza ije e babironiako bu usiae jerusareme sidove kena areme e isureroko bu kaenamia babironi vaeva ijia e uide ije kuke e fotini ijiege,ijadufuo e eburame ijia ruoma e devidi bu nafeva ijia e uije ije buka e fotini ijiege ro una kuke e devidido uifari ijia ruoma maza ije e babironiko bu usiae jerusareme sidove kena areme e isureroko bu kaenamia bebironi vaeva ijia e uije bu kuke e fotini ijiege
00066,0,100,0,ro eranebe ja vame ise jone boeje ja renoevo ije jane areva ije na kaenamia do ijia ja ruoriake ro e ije fu rade nuvedie ruomo fu ruakuma fure kadure boeje oe jone ijia naovo ije kanana miane ifaejeke,ro eranebe ja vame ise jone boeje ja renoevo ije jane areva ije na kaenamia do ijia ja ruoriake ro e ije fu rade nuvedie ruomo fu ruakuma fure kadure boeje oe jone ijia naovo ije kanana miane ifaejeke
00555,0,100,0,fu ijia kekena va e jiusibuo are isesina bu afuina vua kuaevo ijia aruna e ijia kariva ijene vua nijasiae fu vua nijasiamoga e bu vua fuone ije fievo buka oeseradiae ijadufuo bu una bue kuae e ije fu izege vierafe mukore ijiakiro daro ije abena vame sumiki ije renoeno kuae,fu ijia kekena va e jiusibuo are isesina bu afuina vua kuaevo ijia aruna e ijia kariva ijene vua nijasiae fu vua nijasiamoga e bu vua fuone ije fievo buka oeseradiae ijadufuo bu una bue kuae e ije fu izege vierafe mukore ijiakiro daro ije abena vame sumiki ije renoeno kuae
01127,0,99,1,ijadufuo judasi fune migegire kekena jesu manino ijia manime kuae e nijasiamo kafaevo ije fu obikino kuaena fune uri jesu farena uimi,ijadufuo judasi fune migegire kekena jesu manino ijia manime kuae e nijasiamo kafaevo ije fu obikino kuana fune uri jesu farena uimi
00545,0,99,1,e ije fu mune ijieki ije renenoena be gakuma fuka oemareke fu oemarena una va sinuome fuone boeje kena una e guebuo fuaevena moni abena una mune mukore ije fuaevedufuo,e ije fu mune ijieki ije rerenoena be gakuma fuka oemareke fu oemarena una va sinuome fuone boeje kena una e guebuo fuaevena moni abena una mune mukore ije fuaevedufuo
01137,0,99,1,ijiege rena e ije jesu farena toeva ije bune fu mesirina e kaefasido are ijia vae ijadufuo maeje e vua akae nijasiavo ijiakina e mamekanu boeje bu besu ijia afui,ijiege rena e ije jesu farena toeva ije bune fu mesirina e kaefasedo are ijia vae ijadufuo maeje e vua akae nijasiavo ijiakina e mamekanu boeje bu besu ijia afui
00494,0,99,2,fu kia ni e be juae meno fu juare fuone ijia uije daejuokiro vaema ije vierafefo,fu kiae ni e be juae meno fu juare fuone ijia uije daejukiro vaema ije vierafefo
00508,0,100,1,ro una e gure ja na nuvedievo ije fune godire ni jone ijiakiro adane jone ijene mukoreigia amaeriajiae ijadufuo jane mukoreigia giakinu ro vua none fiena vierafero nane ma godido fariro ja ijiege vierafei,ro una e gure ja na nuvedievo ije fune godire ni jone ijiakiro adane jone ijene mukoreigia amaeriaejiae ijadufuo jane mukoreigia giakinu ro vua none fiena vierafero nane ma godido fariro ja ijiege vierafei
00518,0,100,1,jesu fu ijiege kuariama areme fu una kuke vua be ijiege mena kuariae fu kia vame izege godi fu e fuone ijiebuo oe ije samuagiamo ije fu e be juare fuone ijia uije mukore ije abe korema areme una are vaema ijieki,jesu fu ijiege kuariama areme fu una kuke vua be ijiege mena kuariae fu kiae vame izege godi fu e fuone ijiebuo oe ije samuagiamo ije fu e be juare fuone ijia uije mukore ije abe korema areme una are vaema ijieki
00082,0,100,0,areme setani fune uri jesu kuae a ma godido farikuma ni ijia manina umakoena sakaedo gamia arine ijadufuo maeje isuibe buki akae ijia bu ijiege isoe godire anera fuone boeje kiaga bure a samuagake,areme setani fune uri jesu kuae a ma godido farikuma ni ijia manina umakoena sakaedo gamia arine ijadufuo maeje isuibe buki akae ijia bu ijiege isoe godire anera fuone boeje kiaga bure a samuagake
00092,0,100,0,ro jesu ije fu uri vaema ije fune izege asaea e godido vua vierafena kuaemo fu isuibe kuaema ijiakuma riarekiro fu ijiege rei,ro jesu ije fu uri vaema ije fune izege asaea e godido vua vierafena kuaemo fu isuibe kuaema ijiakuma riarekiro fu ijiege rei
00386,0,99,1,ro kuke erare fu e ije godido vame ma ijiaru kenoeno ije mukoreigia gana oemarekinu mesirina samuamo ije fune marei fu ijiege remo ijadufuo fu ire maeje godi fu e fuone vajiamo ije gue kedufuo,ro kuke erare fu e ije godido vame ma ijiaru kenoeno ije mukoreigia gana oemarekinu mesirina samuamo ije fune mare fu ijiege remo ijadufuo fu ire maeje godi fu e fuone vajiamo ije gue kedufuo
01118,0,99,3,urina kojo samuanamikinu baname isoekina kavene ise setani fu ja biesiriakuma jabe mamoeke na vierafe oe jone buka baname isoekua vierafe rove buka vajae jone ijiebe mamoevono kiae,urina kojo samuanakinu baname isoekina kavene ise setani fu ja biesiriakuma jabe mamoeke na vierafe oe jone buka baname isoekuae vierafe rove buka vajae jone ijiebe mamoevono kiae
01108,0,100,0,ro rade godi fu kiega na una uri areme na ude gareri vake ja rade vuakono kiae,ro rade godi fu kiega na una uri areme na ude gareri vake ja rade vuakono kiae
00059,0,99,1,ro e joni sinuome fuone fu samo ije fu fanu kamero u ijia amaeriae ro madare fuone ije fu kuke fanu suri ijia amaeri ro ire fuone fu ino ije fu mutuokiro muni vi ije ino,ro e joni sinuome fuone fu samo ije fu fanu kamero u ijia amaeriae ro madare fuone ije fu kuke fanu suri ijia amaeri ro ire fuone fu ino ije fu mutuekiro muni vi ije ino
01154,0,100,0,rove fita fuka uri godi kurana kiae na vierafe na kufuimekuva ije fu godire na dabe isekafieke ijadufuo naka ma kuariavo igia fiefo e ije ja kuaevo ije naka naebe vierafevano kiae fita fu ijiege kuariakoga saroruba kukoruko fu ijia kumei,rove fita fuka uri godi kurana kiae na vierafe na kufuimekuva ije fu godire na dabe isekafieke ijadufuo naka ma kuariavo igia fiefo e ije ja kuaevo ije naka naebe vierafevano kiae fita fu ijiege kuariakoga saroruba kukoruko fu ijia kumei
00526,0,100,0,ro ine sunine ije fuka isekube rove fu abe juare ijia okuma fu tavuana ka ine ireobo reke areme ume boeje bu ro ijia nae buone medufuo vame besu ijiege iviama godido e ije bu sibaneke uruvana reve ro rade buka e ma uruvana una e fuone rekono kiae,ro ine sunine ije fuka isekube rove fu abe juare ijia okuma fu tavuana ka ine ireobo reke areme ume boeje bu ro ijia nae buone medufuo vame besu ijiege iviama godido e ije bu sibaneke uruvana reve ro rade buka e ma uruvana una e fuone rekono kiae
01144,0,100,0,fu ijiege kuariamoga e zinone ifaejevo ijiebuo e ireobo ije fu vua ije fiemo fuka defarui ijadufuo fu urina ugone fuone fu saema ije faradia farae areme fu urina e ije koto fievo ije kiae vua ije fune korufuo ijifureki kuaeme ijadufuo na vierafe no una e bino erane kiaga bu vua ise fuone bino kuaruoga no fiekuva baki,fu ijiege kuariamoga e zinone ifaejevo ijiebuo e ireobo ije fu vua ije fiemo fuka defarui ijadufuo fu urina ugone fuone fu saema ije faradia farae areme fu urina e ije koto fievo ije kiae vua ije fune korufuo ijifureki kuaeme ijadufuo na vierafe no una e bino erane kiaga bu vua ise fuone bino kuaruoga no fiekuva baki
00536,0,100,0,ro e ani ije fu fiene daejumo ije setani ro maza ije uije kanafuivo ijeja maza radekuma ije godi fu e ume ige ke mazie giadufuo ijene ro e ije uije kanafuivo ijeja godido anera ijene,ro e ani ije fu fiene daejumo ije setani ro maza ije uije kanafuivo ijeja maza radekuma ije godi fu e ume ige ke mazie giadufuo ijene ro e ije uije kanafuivo ijeja godido anera ijene
00373,0,100,0,ro ume isesina ijiakiro nigofo u ije buka ire isesina rove godi fune fuone vierafema ijia ire ije fu uria mukoe samuagiame ro jadua jaka godido ire anuigi fu oetuakinu mukoreigia samuagiamo ijadufuo jade jumevo,ro ume isesina ijiakiro nigofo u ije buka ire isesina rove godi fune fuone vierafema ijia ire ije fu uria mukoe samuagiame ro jadua jaka godido ire anuigi fu oetuakinu mukoreigia samuagiamo ijadufuo jade jumevo
00363,0,100,0,ro kuke ja sidove be ijia vaga e bu ja kaniakinu vame ise bino jone rekuva ni sidove ije arena una be ijia vafo ro igia fie sidove boeje are isurero guove ijia karinoeva ije gue vua none ja naebe abe kuaria furiva ijia ema ijiebuo fari ige na una ruakono kiae,ro kuke ja sidove be ijia vaga e bu ja kaniakinu vame ise bino jone rekuva ni sidove ije arena una be ijia vafo ro igia fie sidove boeje are isurero guove ijia karinoeva ije gue vua none ja naebe abe kuaria furiva ijia ema ijiebuo fari ige na una ruakono kiae
00015,0,99,2,ro una maza ije bu kaenamia babironi vaeva ijia ruoma e ije godi fu abe e nuvuone e ireobo rema ije bu bieteva ijia uije bu kuke e fotini ijiege,ro una maza ije bu kaenamia babironi vaeva ijia ruoma e ije godi fu abe e nuvuone e ireobo rema ije bu bieteva ijia e uije bu kuke e fotini ijiege
00005,0,98,4,areme juda fu uri ame inokiro e ferejikiro e jera nafei ro asie buone ije bara tama ro e fereje fu uri fari fuone e ezironi nafenoga fure uri fari fuone e rame nafei,areme juda fu uri ame inokiro e ferezekiro e zera nafei ro asie buone ije bara tama ro e fereze fu uri fari fuone e ezironi nafenoga fure uri fari fuone e rame nafei
00650,0,100,0,jesu fu ijiege kuariamoga bu vierafero fubite burete bu naebe ke vuaeva ijadufuo kuaemoro bume mauike karina una bue kuae,jesu fu ijiege kuariamoga bu vierafero fubite burete bu naebe ke vuaeva ijadufuo kuaemoro bume mauike karina una bue kuae
01095,0,100,0,areme ve fune musiremoga jesu fune e tuero vua fuone fievo ijena fata irifo ijia kari ufuaenoena areme ire i,areme ve fune musiremoga jesu fune e tuero vua fuone fievo ijena fata irifo ijia kari ufuaenoena areme ire i
01085,0,99,1,bu ijiege kuaevoga jesu fune giana uri kiae ja irerefuo bara guradufuo vierafe ijene dabe arafirijave na vierafe ire ije fure rema ije fuka ire mukore ije noefuo rei,bu ijiege kuaevoga jesu fune giana uri kiae ja irerefuo bara guradufuo vierafe ijene dabe arifirijave na vierafe ire ije fure rema ije fuka ire mukore ije noefuo rei
00495,0,99,1,e ije fune va uije korenoeko uije gue bu duena vame ije e bu oenoevo irifo ijia arivo bune ume ijiebe arina kari i,e ije fune va uije korenoeko uije gue bu duoena vame ije e bu oenoevo irifo ijia arivo bune ume ijiebe arina kari i
00077,0,100,0,areme ve ijia godido kavene ije fune uri jesu mesirina dabe ae sao ijia vakoga setani fu biesiri,areme ve ijia godido kavene ije fune uri jesu mesirina dabe ae sao ijia vakoga setani fu biesiri
00067,0,100,0,areme fu kavene akae ije abena ja nujaejiake fure fu ma e anuigi ro naeje na e anuigi baki ijadufuo nana naebe manido na dia suri fuone fu saema ije azojadufuo,areme fu kavene akae ije abena ja nujaejiake fure fu ma e anuigi ro naeje na e anuigi baki ijadufuo nana naebe manido na dia suri fuone fu saema ije azojadufuo
00544,0,100,0,ro kuke godi e fuone ijiebuo oe ije fu samuagiamo ije fu e ije fu mune ka ni mukore ije fuaevekiro rerenoeno ijieki,ro kuke godi e fuone ijiebuo oe ije fu samuagiamo ije fu e ije fu mune ka ni mukore ije fuaevekiro rerenoeno ijieki
01126,0,100,0,ro judasi fune uria e ije fu kaenamiana ruaema ije ijuriana kiae ja giega na va e izene fare uimiga ni e ijene fare tono kiae,ro judasi fune uria e ije fu kaenamiana ruaema ije ijuriana kiae ja giega na va e izene fare uimiga ni e ijene fare tono kiae
00554,0,100,0,jesu fu vua ijiege mena kuariama furina fune una are fuone ijia vae,jesu fu vua ijiege mena kuariama furina fune una are fuone ijia vae
00093,0,98,4,ro vua ije fu kuaema ije bu ijiege isoe e aesakae jeburuneki ro nafetaribuo uifari ije bu do jodeni gara vame ije davae nake vaema irifo ijia kari ro e ijiebuo aesakae ije bu kua garerino kuavo ro aesakae ije e jiusi baki ije buka uruvana ijia kari,ro vua ije fu kuaema ije bu ijiege isoe e aesakae zeburunekiro nafetaribuo uifari ije bu do jodeni gara vame ije davaeneke vaema irifo ijia kari ro e ijiebuo aesakae ije bu kua garerino kuavo ro aesakae ije e jiusi baki ije buka uruvana ijia kari
00083,0,100,0,ro a umakoekuma bure dabena ari vakuma sakaedo ijia nujakuva abe arina oe kananamike ro kuke dia one ije abe kena mune ijia kaniatuasekono kuae,ro a umakoekuma bure dabena ari vakuma sakaedo ijia nujakuva abe arina oe kananamike ro kuke dia one ije abe kena mune ijia kaniatuasekono kuae
00519,0,99,1,fune una vakoga muge be e boeje bune ninaokoga e ani be fu mauike kekena uije nibe ise ije abena uije maeje kafare ijia korema fune vae,fune una vakoga muge be e boeje bune ni naokoga e ani be fu mauike kekena uije nibe ise ije abena uije maeje kafare ijia korema fune vae
00509,0,99,2,ro naka ma kuariavo igia fiefo e godido vua vierafena kuaevo boeje ro kuke e boeje bu godido vame maeje ijiaru kenoeva ije buka vua maeje ige fiekuae karina ijafunei ro kuke buka irere ige ja iviama giavo ijene giakuae ireobo ijafunei rove ni buone ijia be buka naebe gae ro fie,ro naka ma kuariavo igia fiefo e godido vua vierafena kuaevo boeje ro kuke e boeje bu godido vame maeje ijiaru kenoeva ije buka vua maeje ige fiekuae karina ijafune ro kuke buka irere ige ja iviama giavo ijene giakuae ireobo ijafune rove ni buone ijia be buka naebe gae ro fie
01109,0,99,1,jesu fu ijiege kuariamoga fita fu una kuae e ireobo na vierafe bu e gue ijiebe a nujana subinae vakiro naeje nabe a nujana ko vakono kuae,jesu fu ijiege kuariamoga fita fu una kuae e ireobo na vierafe bu e gue ijiebe a nujana subinae vakiro naeje nabe a nujana kovakono kuae
01119,0,99,2,fu ijiege kuaria areme fune una fuosukua kuke baname isoekiro vae fu va baname isoena kuae a te asoeno a vierafega vajae fiane ige na abekuvejo ije na uria ijia isejavaena vakuma baronekuva ije fune marei ijadufuo maeje na vierafe irere are vierafema ije fuka rekono kuae,fu ijiege kuaria areme fune una fuosukua kuke baname isoekiro vae fu va baname isoena kuae ate asoeno a vierafega vajae fiane ige na abekuvejo ije na uria ijia isejavaena vakuma baronekuva ije fune mare ijadufuo maeje na vierafe irere are vierafema ije fuka rekono kuae
00058,0,100,1,ro joni ijiege fu kuaema ije fu asaea e godido vua vierafena kuaemo ijare fuefuo isuibe ijiege kuae e be fu ae sao ijia fina kumei e ireobo ijadufuo vame ije mukoreigia urari amaerina samuaga fu rono kumei,ro joni ijiege fu kuaema ije fu asaea e godido vua vierafena kuaemo ijare fuefuo isuibe ijiege kuae e be fu ae sao ijia fina kumei e ireobo ijadufuo vame ije mukoreigia urari amaerina samuaga fu rono kume
00387,0,100,0,ro igia fie e be erare fu vierafero jaeje ja e vua none fievo ijero fu uri ire isesina bino ifejiamo ije godire rade vame ma bino fuone rekono kiae,ro igia fie e be erare fu vierafero jaeje ja e vua none fievo ijero fu uri ire isesina bino ifejiamo ije godire rade vame ma bino fuone rekono kiae
00659,0,98,4,fu ijiege kuariamoga e vua fuone fievo bu una kuae no vierafe e gue bu a gana vierafero a joni e ije do ruoriamo ijero bu ijiege vierafe ro gue bu vierafero a e eraeja ro gue bu kuae a e zerimaea ro ba a e godido vua vierafena kuaemo beno kuae,fu ijiege kuariamoga e vua fuone fievo bu una kuae no vierafe e gue bu a gana vierafero a joni e ije e do ruoriamo ijero bu ijiege vierafe ro gue bu vierafero a e iraeja ro gue bu kuae a e jerimaea ro ba a e godido vua vierafena kuaemo beno kuae
00649,0,100,0,ijadufuo bu mauike buone karina una ijadufuo kuaeve bu ijiege karina kuaevo jesu fu giana uri kiae ja oenoekuva ni e feresi ijiakiro e sejusi ijiebuo ire isiti ije mukoreigia akariafo,ijadufuo bu mauike buone karina una ijadufuo kuaeve bu ijiege karina kuaevo jesu fu giana uri kiae ja oenoekuva ni e feresi ijiakiro e sejusi ijiebuo ire isiti ije mukoreigia akariafo
01110,0,99,2,rove jesu fu una kuae fita vua ige naka ma kuaravono ni mukoe fiene ivia muge kukoroko fu naebe kumema ijia e bu noefuo kuakuva aka feke a maza inokubeke fena kiako na e ije naka naebe vierafevano kiake kukoroko fu ijia kumekono kuae,rove jesu fu una kuae fita vua ige naka ma kuaravono ni mukoe fiene ivia muge kukoruko fu naebe kumema ijia e bu noefuo kuakuva aka feke a maza inokubeke fena kiako na e ije naka naebe vierafevano kiake kukoruko fu ijia kumekono kuae
01100,0,99,1,jesu fu ijiege kuariamoga judasi e ije jesu abe una e ani ije miadufuo ije fu uri jesu kuae e ireobo a vierafega e ije na nareno kuae ro jesu fu una gue kua ke ije na vierafe ire ije are rekono kuae,jesu fu ijiege kuariamoga judasi e ije jesu abe una e ani ije miadufuo ije fu uri jesu kuae e ireobo a vierafega e ije na nareno kuae ro jesu fu una gue kuae ke ije na vierafe ire ije are rekono kuae
01078,0,100,1,jesu fu vua boeje ijiege kuariama furi areme una e vua fuone fievo ije kiae maza ije e jiusi bu iro fasova bu idufuo ije fune mu inokiro namo ije jane vierafei ijadufuo igia fie maza ijia ema ijiebuo fari ige na bu abena e ani ije miaga bu dabe kurosi ijia kaniekono kiae,jesu fu vua boeje ijiege kuariama furi areme una e vua fuone fievo ije kiae maza ije e jiusi bu iro fasova bu idufuo ije fune mu inokiro namo ije jane vierafe ijadufuo igia fie maza ijia ema ijiebuo fari ige na bu abena e ani ije miaga bu dabe kurosi ijia kaniekono kiae
00023,0,99,1,ijadufuo josofi fune naema suoke urina izege e ireobo ijadufuo anera fu kuaraema ijiege fune bara meri abei,ijadufuo josofu fune naema suoke urina izege e ireobo ijadufuo anera fu kuaraema ijiege fune bara meri abei
00666,0,100,0,areme jesu fu uri e vua fuone fievo ije kuriaerena kiae jade va e gue kia nana kuraesi e ije bu kuae fu ruakono kuaeva ijeno kuariakuvano kiae,areme jesu fu uri e vua fuone fievo ije kuriaerena kiae jade va e gue kia nana kuraesi e ije bu kuae fu ruakono kuaeva ijeno kuariakuvano kiae
00676,0,99,1,ro vua ige naka ma kuariavo fiefo iviama e gure ja kariva ijia e gue jaka oe furidufuo ro gue ja ni uria kariva ijia ema ijiebuo fari ige na una kini rena e boeje samuagiakiro roga ja giekono kiae,ro vua ige naka ma kuariavo fiefo iviama e gure ja kariva ijia e gue jaka oe furidufuo ro gue ja ni uria kariva ijia ema ijiebuo fari ige na una kini rena e boege samuagiakiro roga ja giekono kiae
00510,0,100,0,ijadufuo ni vua ije na abe e ije fu uije korenoema ijia mena kuariaeva ijadufuo maeje mukoe vierafeke na kuariafo,ijadufuo ni vua ije na abe e ije fu uije korenoema ijia mena kuariaeva ijadufuo maeje mukoe vierafeke na kuariafo
00355,0,100,1,ro vua ige naka ma kuariave maza radukuma ije godi fu una ume igia e ise renoevo ije kena mazie giakuma ijia are sodomekiro gomora ije fume sibaneke kena isekafiake ro una e ije erarebe bu ja ijuoegafiavo ije fuka kame vame ise ijia isekafiaga bu isejavaeke,ro vua ige naka ma kuariave maza radekuma ije godi fu una ume igia e ise renoevo ije kena mazie giakuma ijia are sodomekiro gomora ije fume sibaneke kena isekafiake ro una e ije erarebe bu ja ijuoegafiavo ije fuka kame vame ise ijia isekafiaga bu isejavaeke
00345,0,99,1,ro ja vakua nime e isureroko ije bu mave sifi igege sauina ka isema karinoevo ijiebuo are ijia vafo,ro ja vakuva nime e isureroko ije bu mave sifi igege sauina ka isema karinoevo ijiebuo are ijia vafo
