line_number,'hamming', 'mlipns', 'levenshtein', 'damerau_levenshtein', 'jaro_winkler', 'jaro', 'strcmp95', 'smith_waterman', 'jaccard', 'sorensen_dice', 'tversky', 'overlap', 'tanimoto', 'cosine', 'monge_elkan', 'bag', 'lcsseq', 'lcsstr', 'ratcliff_obershelp', 'arith_ncd', 'rle_ncd', 'bwtrle_ncd', 'sqrt_ncd', 'entropy_ncd', 'bz2_ncd', 'lzma_ncd', 'zlib_ncd', 'mra', 'editex', 'prefix', 'postfix', 'length', 'identity', 'matrix', 'average',transcribed_text,source_text
00658,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0091047040971168, 1.0, 0.5780346820809249, 0.41421356237309503, 0.0, 0.19834710743801653, 0.021505376344086023, 0.05357142857142857, 0, 0, 0, 0, 0, 0, 0, 0.12572873120307845,areme jesu fune e vua fuone fievo ijena vakuma aesakae sesaria firifae ivuake ijia kekei fu ijia kekena uri kiae ja vierafega e bu ema ijiebuo fari ige na giekuva bu era vierafekono kiae,areme jesu fune e vua fuone fievo ijena vakuma aesakae sesaria firifae ivuake ijia kekei fu ijia kekena uri kiae ja vierafega e bu ema ijiebuo fari ige na giekuva bu era vierafekono kiae
01079,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.004201680672269, 1.0, 0.44047619047619047, 0.4142135623730951, 0.0, 0.226890756302521, 0.0, 0.0380952380952381, 0, 0, 0, 0, 0, 0, 0, 0.12129051258586217,jesu fu ijiege kuariakoga maza besu ijia e godido zinone ifaejevo ijiebuo e mamekanu ijiakina e jiusibuo e mamekanu gue bune e godido zinone ifaejevo ijiebuo e ireobo e kaefasido are ijia afui,jesu fu ijiege kuariakoga maza besu ijia e godido zinone ifaejevo ijiebuo e mamekanu ijiakina e jiusibuo e mamekanu gue bune e godido zinone ifaejevo ijiebuo e ireobo e kaefasido are ijia afui
01101,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.005868544600939, 1.0, 0.6028708133971292, 0.41421356237309453, 0.0, 0.2206896551724138, 0.0, 0.045112781954887216, 0, 0, 0, 0, 0, 0, 0, 0.12613986345583716,areme bu uria karina ire ivo ijia jesu fu urina burete abe godido baname isoena oemarei areme fu abe tuasena ke e vua fuone fievo ije vajiakinu kiae burete ige na kena vajiavo ije fu vajae surive none igeki ijadufuo ni kena ino kiae,areme bu uria karina ire ivo ijia jesu fu urina burete abe godido baname isoena oemarei areme fu abe tuasena ke e vua fuone fievo ije vajiakinu kiae burete ige na kena vajiavo ije fu vajae surive none igeki ijadufuo ni kena ino kiae
01111,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0010384215991692, 1.0, 0.49122807017543857, 0.4142135623730946, 0.0, 0.20394736842105263, 0.018691588785046728, 0.035211267605633804, 0, 0, 0, 0, 0, 0, 0, 0.12248030232233631,jesu fu ijiege kuaramoga fita fu una kuae na vierafe bu kieko a e fuone beno kiekuva nabe feke ijadufuo maeje na vierafe naeje naneka osiki baronekiro samuaevano kuae fita fu ijiege kuaramoga e jesudo vua fievo ije budua buka urina vua besu ijiege jesu kuarae,jesu fu ijiege kuaramoga fita fu una kuae na vierafe bu kieko a e fuone beno kiekuva nabe feke ijadufuo maeje na vierafe naeje naneka osiki baronekiro samuaevano kuae fita fu ijiege kuaramoga e jesudo vua fievo ije budua buka urina vua besu ijiege jesu kuarae
00022,46, 1, 1, 1, 0.009573709723410317, 0.015956182872350566, 0.009573709723410317, 1.0, 0.005952380952380931, 0.0029850746268657025, 0.005952380952380931, 0.0, 1.0086131303047081, 0.0029806325614236684, 1.994047619047619, 1, 1, 46, 0.0029850746268657025, 1.0, 1.0, 0.7012987012987013, 0.41630255772712377, 0.0016514790880663563, 0.2982456140350877, 0.02247191011235955, 0.09345794392523364, 0, 2, 46, 123, 1, 1, 1, 8.19388376769347,ro vua ije fu kuaema ije bu ijiege isoe bara kabaekua be fu baruna naebe naeno fu e fudiena ame fari be bietega bu e imanuvero kuake ro ive ijadufuo maeje godi fu noena,ro vua ije fu kuaema ije bu ijiege isoe bara kabaekua be fu baruna naebe naeno fu e fudiena ame fari be bietega bu e imanuero kuake ro ive ijadufuo maeje godi fu noena
00344,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.006578947368421, 1.0, 0.71875, 0.41421356237309526, 0.0, 0.3, 0.020202020202020204, 0.04, 0, 0, 0, 0, 0, 0, 0, 0.1323454273512805,jesu fu e tuero e i fuone medufuo ijene kena are tire ijia uniana vua ijiege kuariamo bu vae fu kiae ja vakuva jade e jiusi baki ijiebuo aesakae ijia vako ro kuke jade e sameriakobuo sidove ijia bino aru vako,jesu fu e tuero e i fuone medufuo ijene kena are tire ijia uniana vua ijiege kuariamo bu vae fu kiae ja vakuva jade e jiusi baki ijiebuo aesakae ijia vako ro kuke jade e sameriakobuo sidove ijia bino aru vako
00354,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0.6062176165803109, 0.41421356237309487, 0.0, 0.2462686567164179, 0.020202020202020204, 0.046511627906976744, 0, 0, 0, 0, 0, 0, 0, 0.1274533377582006,ja maziena are tire ijia oenoega e bu naebe ja oemarejiana kaenamiakinu vua jone fiekuva ni are ro sidove ije arena vafo ro kuke ni uri dia suri jone ja savo ije azona kuokuo ije kaniakaniama areme ni are ije arena vafo,ja maziena are tire ijia oenoega e bu naebe ja oemarejiana kaenamiakinu vua jone fiekuva ni are ro sidove ije arena vafo ro kuke ni uri dia suri jone ja savo ije azona kuokuo ije kaniakaniama areme ni are ije arena vafo
00511,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0017873100983021, 1.0, 0.5305343511450382, 0.41421356237309487, 0.0, 0.19883040935672514, 0.01680672268907563, 0.05521472392638037, 0, 0, 0, 0, 0, 0, 0, 0.12404079645848871,ire uije gue bu duena vame ijia arivo ume ijiebe kari iva ijadufuo zinume maeje fu ijiege e gue bu godido vua maeje ige na izege godi fu oe buone ije samuagiamo ije na kuariavo bune fie rove bu vua maeje bu naebe abe oe buone ijia nijave bu iko fieko fune setanire kekena vua maeje ije fune abe vako ijene,ire uije gue bu duena vame ijia arivo ume ijiebe kari iva ijadufuo zinume maeje fu ijiege e gue bu godido vua maeje ige na izege godi fu oe buone ije samuagiamo ije na kuariavo bune fie rove bu vua maeje bu naebe abe oe buone ijia nijave bu iko fieko fune setanire kekena vua maeje ije fune abe vako ijene
00501,10, 0, 1, 1, 0.008605953433539648, 0.014343255722566006, 0.008605953433539648, 1.0, 0.008547008547008517, 0.0042918454935622075, 0.008547008547008517, 0.0, 1.0123837244558325, 0.004282674925764174, 1.9913793103448276, 1, 1, 10, 0.0042918454935622075, 1.0119047619047619, 1.0, 0.5803571428571429, 0.4150647631518307, 0.0008898967251812839, 0.2222222222222222, 0.057971014492753624, 0.0875, 0, 1, 10, 108, 1, 1, 1, 4.512976128875032,areme e jesudo vua fievo bu urina ro jesu kuae vua one boeje a e kuariamo ije a irerefuo ijiege mena kuariamono kuae,areme e jesudo vua fievo bu urina ro jesu kuae vua one boeje a e kuariamo ije a irerefuo ijiege mena kuariaemono kuae
01084,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0047846889952152, 1.0, 0.6394230769230769, 0.4142135623730946, 0.0, 0.2112676056338028, 0.019417475728155338, 0.05343511450381679, 0, 0, 0, 0, 0, 0, 0, 0.12772180953403414,rove e vua fuone fievo bu ire ije fu remo ije gavo buka isediae ijadufuo bu una bue kuae bara ije fu irerefuo ire maeje dabe niseme funika arekina fu abe fuaevena moni ireobo abena una e sinuome baki ije vajiakido fu aremano kuae,rove e vua fuone fievo bu ire ije fu remo ije gavo buka isediae ijadufuo bu una bue kuae bara ije fu irerefuo ire maeje dabe niseme funika arekina fu abe fuaevena moni ireobo abena una e sinuome baki ije vajiakido fu aremano kuae
01094,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0049261083743843, 1.0, 0.7102803738317757, 0.4142135623730951, 0.0, 0.2159090909090909, 0.056338028169014086, 0.06097560975609756, 0, 0, 0, 0, 0, 0, 0, 0.13125419921804288,ijadufuo bune va gafia usiaena vua irere boeje jesu fu kuariaema ijia nuvena iro fasova bu idufuo ijene kanafui,ijadufuo bune va gafia usiaena vua irere boeje jesu fu kuariaema ijia nuvena iro fasova bu idufuo ijene kanafui
00362,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0084175084175084, 1.0, 0.6418918918918919, 0.41421356237309487, 0.0, 0.22608695652173913, 0.023529411764705882, 0.06796116504854369, 0, 0, 0, 0, 0, 0, 0, 0.12888530870639658,ja noefuo imevo ijadufuo e boeje buka ja ziegafiadufuo rove erarebe bu uria giriesa faememarena noefuo imena vakuma ubine ijia usiaevo e ije godi fu karauniake,ja noefuo imevo ijadufuo e boeje buka ja ziegafiadufuo rove erarebe bu uria giriesa faememarena noefuo imena vakuma ubine ijia usiaevo e ije godi fu karauniake
00372,1, 0, 1, 1, 0.0029850746268657025, 0.004975124378109541, 0.0029850746268657025, 1.0, 0.014925373134328401, 0.007518796992481258, 0.014925373134328401, 0.0, 1.0216950710993191, 0.007490742176340381, 1.9850746268656716, 1, 1, 1, 0.007518796992481258, 0.967741935483871, 1.0, 0.746268656716418, 0.4160074425224047, 0.0009334232065658995, 0.22857142857142856, 0.07272727272727272, 0.08333333333333333, 0, 1, 1, 67, 1, 1, 1, 2.5172258101937675,ro kuke nigofo u jone besubesu bu ijia ireva ije godi fune vierafei,ro kuke nigofo u jone besubesu bu ijia ireva ije godi fune vierafe
00537,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0.717391304347826, 0.41421356237309503, 0.0, 0.18604651162790697, 0.06349206349206349, 0.06756756756756757, 0, 0, 0, 0, 0, 0, 0, 0.13084444145318996,ro fiene ije bu nafena uti miane ifaejevo ijiege maza radekuma ijia fu vame besu ijiege redufuo,ro fiene ije bu nafena uti miane ifaejevo ijiege maza radekuma ijia fu vame besu ijiege redufuo
01145,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.9989495798319328, 1.0, 0.5694444444444444, 0.4142135623730948, 0.0, 0.2, 0.0, 0.041666666666666664, 0, 0, 0, 0, 0, 0, 0, 0.12424336039165115,ro iviama jane vua ise izege fu godisina kuaema ije jane fie ijadufuo ja vierafega e gure ja dabe izege rekono kiae fu ijiege kuariamoga e boeje bu una gue kuae e ije fu kuae fuje fuka godiki besuno kuae ijadufuo no vierafe noka dabe kana fu baronekono kuae,ro iviama jane vua ise izege fu godisina kuaema ije jane fie ijadufuo ja vierafega e gure ja dabe izege rekono kiae fu ijiege kuariamoga e boeje bu una gue kuae e ije fu kuae fuje fuka godiki besuno kuae ijadufuo no vierafe noka dabe kana fu baronekono kuae
01155,169, 1, 2, 2, 0.07208472550998346, 0.12014120918330573, 0.07157299610463708, 2.0, 0.012711864406779627, 0.006396588486140775, 0.012711864406779627, 0.004273504273504258, 1.018456904707561, 0.0063943298884816535, 1.995744680851064, 2, 2, 128, 0.006396588486140775, 1.0034762456546928, 1.0, 0.6462264150943396, 0.41494979517312125, 0.0003082885877011256, 0.20394736842105263, 0.037383177570093455, 0.08695652173913043, 0, 2, 169, 128, 1, 1, 1, 18.138827443192486,areme fita fu ve ijia una vua ije jesu fu ude kuaraema ije vierafei fu kuae a maza inokubeke bu noesina kuaga a femo ijia kukoroko fu kumekono kuaema fu ije vierafei ijadufuo fuka urukeigia oefiaemoga fu kekena makave ijia ireobo nimei,areme fita fu ve ijia una vua ije jesu fu ude kuaraema ije vierafe fu kuae a maza inokubeke bu noesina kuaga a femo ijia kukoruko fu kumekono kuaema fu ije vierafei ijadufuo fuka urukeigia oefiaemoga fu kekena makave ijia ireobo nimei
00651,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.9984251968503937, 1.0, 0.6415094339622641, 0.41421356237309503, 0.0, 0.2672413793103448, 0.021505376344086023, 0.05504587155963303, 0, 0, 0, 0, 0, 0, 0, 0.12935120059999458,rove jesu fune giana uri kiae e gurie jone ma vierafevo ije fuka ma isekube nana ma burete ja naebe ke ruaeva ijadufuo kuariavo baki ro ja irerefuo una vua ijene dabe kuaeve,rove jesu fune giana uri kiae e gurie jone ma vierafevo ije fuka ma isekube nana ma burete ja naebe ke ruaeva ijadufuo kuariavo baki ro ja irerefuo una vua ijene dabe kuaeve
00641,11, 1, 11, 11, 0.3111111111111112, 0.3111111111111112, 0.256, 4.0, 0.75, 0.6, 0.75, 0.19999999999999996, 3.0, 0.5381197846482995, 1.96, 11, 11, 12, 0.6, 1.2195121951219512, 1.0, 0.9375, 0.7613705966358391, 0.17763136066697216, 0.34285714285714286, 0.20689655172413793, 0.6190476190476191, 6, 21, 14, 15, 10, 1, 1, 4.545328160968358,metiu siksitini,matiu
00004,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.9984894259818731, 1.0, 0.445859872611465, 0.4142135623730951, 0.0, 0.21929824561403508, 0.024691358024691357, 0.04807692307692308, 0, 0, 0, 0, 0, 0, 0, 0.12207733493182595,ro e uije ije bu uinuvena ruaeva ije ijiege e eburame fu fari fuone e aeseki bietemoga fu uri fari fuone e jekafu bietei fu jekafu bietemoga fu uri e judakiro uviarafa fuone ije nafei,ro e uije ije bu uinuvena ruaeva ije ijiege e eburame fu fari fuone e aeseki bietemoga fu uri fari fuone e jekafu bietei fu jekafu bietemoga fu uri e judakiro uviarafa fuone ije nafei
00014,115, 1, 11, 11, 0.07589492134813114, 0.12649153558021864, 0.07543602865707211, 13.0, 0.026415094339622636, 0.013384321223709361, 0.026415094339622636, 0.011494252873563204, 1.0386212940273074, 0.013382517725023524, 1.9961832061068703, 4, 9, 196, 0.0325047801147228, 1.008307372793354, 1.0, 0.542016806722689, 0.41459839890765415, 0.001007439953711063, 0.28205128205128205, 0.11214953271028037, 0.20863309352517986, 0, 16, 223, 241, 1, 1, 1, 25.000146675676472,ijadufuo e eburame ijia ruoma e devidi fu nafeva ijia e uiije ije buka e fotini ijiege ro una kuke e devido uifare ijia ruoma maza ije e babironiako bu usiae jerusareme sidove kena areme e isureroko bu kaenamia babironi vaeva ijia e uide ije kuke e fotini ijiege,ijadufuo e eburame ijia ruoma e devidi bu nafeva ijia e uije ije buka e fotini ijiege ro una kuke e devidido uifari ijia ruoma maza ije e babironiko bu usiae jerusareme sidove kena areme e isureroko bu kaenamia bebironi vaeva ijia e uije bu kuke e fotini ijiege
00066,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.998587570621469, 1.0, 0.659217877094972, 0.4142135623730949, 0.0, 0.2727272727272727, 0.021505376344086023, 0.05217391304347826, 0, 0, 0, 0, 0, 0, 0, 0.12995369330012863,ro eranebe ja vame ise jone boeje ja renoevo ije jane areva ije na kaenamia do ijia ja ruoriake ro e ije fu rade nuvedie ruomo fu ruakuma fure kadure boeje oe jone ijia naovo ije kanana miane ifaejeke,ro eranebe ja vame ise jone boeje ja renoevo ije jane areva ije na kaenamia do ijia ja ruoriake ro e ije fu rade nuvedie ruomo fu ruakuma fure kadure boeje oe jone ijia naovo ije kanana miane ifaejeke
00555,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0050251256281406, 1.0, 0.5802469135802469, 0.4142135623730948, 0.0, 0.20496894409937888, 0.017391304347826087, 0.05921052631578947, 0, 0, 0, 0, 0, 0, 0, 0.12591342283366108,fu ijia kekena va e jiusibuo are isesina bu afuina vua kuaevo ijia aruna e ijia kariva ijene vua nijasiae fu vua nijasiamoga e bu vua fuone ije fievo buka oeseradiae ijadufuo bu una bue kuae e ije fu izege vierafe mukore ijiakiro daro ije abena vame sumiki ije renoeno kuae,fu ijia kekena va e jiusibuo are isesina bu afuina vua kuaevo ijia aruna e ijia kariva ijene vua nijasiae fu vua nijasiamoga e bu vua fuone ije fievo buka oeseradiae ijadufuo bu una bue kuae e ije fu izege vierafe mukore ijiakiro daro ije abena vame sumiki ije renoeno kuae
01127,29, 0, 1, 1, 0.01665527455001148, 0.02775879091668576, 0.01665527455001148, 1.0, 0.007518796992481258, 0.0037735849056603765, 0.007518796992481258, 0.0, 1.0108883161427362, 0.003766491726202359, 1.9924812030075187, 1, 1, 29, 0.0037735849056603765, 1.0144628099173554, 1.0, 0.5793650793650794, 0.4151067831782027, 0.0004151218000300725, 0.2222222222222222, 0.02531645569620253, 0.09782608695652174, 0, 1, 29, 105, 1, 1, 1, 6.101338372759561,ijadufuo judasi fune migegire kekena jesu manino ijia manime kuae e nijasiamo kafaevo ije fu obikino kuaena fune uri jesu farena uimi,ijadufuo judasi fune migegire kekena jesu manino ijia manime kuae e nijasiamo kafaevo ije fu obikino kuana fune uri jesu farena uimi
00545,1, 0, 1, 1, 0.04817834211095884, 0.08029723685159806, 0.04817834211095884, 1.0, 0.011904761904761862, 0.005988023952095856, 0.011904761904761862, 0.005988023952095856, 1.0172779914318355, 0.005988023952095856, 1.9940119760479043, 1, 1, 28, 0.005988023952095856, 1.0050420168067227, 1.0, 0.589041095890411, 0.41495981655300074, 0.0011721150239584533, 0.22727272727272727, 0.024096385542168676, 0.08823529411764706, 0, 2, 140, 28, 0, 1, 1, 6.2525154399817,e ije fu mune ijieki ije renenoena be gakuma fuka oemareke fu oemarena una va sinuome fuone boeje kena una e guebuo fuaevena moni abena una mune mukore ije fuaevedufuo,e ije fu mune ijieki ije rerenoena be gakuma fuka oemareke fu oemarena una va sinuome fuone boeje kena una e guebuo fuaevena moni abena una mune mukore ije fuaevedufuo
01137,1, 0, 1, 1, 0.009984472049689441, 0.016640786749482328, 0.009239130434782639, 1.0, 0.012345679012345734, 0.006211180124223614, 0.012345679012345734, 0.006211180124223614, 1.0179219079972626, 0.006211180124223614, 1.9937888198757765, 1, 1, 66, 0.006211180124223614, 0.9982817869415808, 1.0, 0.6666666666666666, 0.4143451485575426, 0.0003502730286892567, 0.25663716814159293, 0.023529411764705882, 0.08737864077669903, 0, 1, 96, 66, 0, 1, 1, 7.163067655632531,ijiege rena e ije jesu farena toeva ije bune fu mesirina e kaefasido are ijia vae ijadufuo maeje e vua akae nijasiavo ijiakina e mamekanu boeje bu besu ijia afui,ijiege rena e ije jesu farena toeva ije bune fu mesirina e kaefasedo are ijia vae ijadufuo maeje e vua akae nijasiavo ijiakina e mamekanu boeje bu besu ijia afui
00494,50, 1, 2, 2, 0.0708227848101266, 0.11803797468354427, 0.06932278481012655, 3.0, 0.024691358024691357, 0.012499999999999956, 0.024691358024691357, 0.012499999999999956, 1.0360692547075219, 0.012499999999999956, 1.9875, 1, 1, 31, 0.012499999999999956, 0.9964539007092199, 1.0, 0.6455696202531646, 0.41524743837825134, 0.0021887401103175587, 0.1780821917808219, 0.1016949152542373, 0.171875, 0, 2, 74, 56, 0, 1, 1, 6.82036021533961,fu kia ni e be juae meno fu juare fuone ijia uije daejuokiro vaema ije vierafefo,fu kiae ni e be juae meno fu juare fuone ijia uije daejukiro vaema ije vierafefo
00508,107, 1, 1, 1, 0.05195600191296035, 0.0865933365216005, 0.05195600191296035, 1.0, 0.004878048780487809, 0.0024449877750610804, 0.004878048780487809, 0.0, 1.0070547575339504, 0.00244200608710865, 1.9950980392156863, 1, 1, 99, 0.0024449877750610804, 1.0, 1.0, 0.5561224489795918, 0.4147618937564279, 0.00035485194982924655, 0.20930232558139536, 0.041237113402061855, 0.06611570247933884, 0, 1, 107, 99, 1, 1, 1, 12.602871780954235,ro una e gure ja na nuvedievo ije fune godire ni jone ijiakiro adane jone ijene mukoreigia amaeriajiae ijadufuo jane mukoreigia giakinu ro vua none fiena vierafero nane ma godido fariro ja ijiege vierafei,ro una e gure ja na nuvedievo ije fune godire ni jone ijiakiro adane jone ijene mukoreigia amaeriaejiae ijadufuo jane mukoreigia giakinu ro vua none fiena vierafero nane ma godido fariro ja ijiege vierafei
00518,137, 1, 1, 1, 0.06445050523115436, 0.10741750871859068, 0.06445050523115436, 1.0, 0.004716981132075526, 0.0023640661938534313, 0.004716981132075526, 0.0, 1.006821265856014, 0.0023612783838407037, 1.995260663507109, 1, 1, 76, 0.0023640661938534313, 1.0065876152832676, 1.0, 0.5955056179775281, 0.4146685059573458, 0.0005059476433637242, 0.256, 0.04395604395604396, 0.09401709401709402, 0, 1, 137, 76, 1, 1, 1, 13.019593077835717,jesu fu ijiege kuariama areme fu una kuke vua be ijiege mena kuariae fu kia vame izege godi fu e fuone ijiebuo oe ije samuagiamo ije fu e be juare fuone ijia uije mukore ije abe korema areme una are vaema ijieki,jesu fu ijiege kuariama areme fu una kuke vua be ijiege mena kuariae fu kiae vame izege godi fu e fuone ijiebuo oe ije samuagiamo ije fu e be juare fuone ijia uije mukore ije abe korema areme una are vaema ijieki
00082,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0.7081081081081081, 0.4142135623730954, 0.0, 0.28346456692913385, 0.020202020202020204, 0.058333333333333334, 0, 0, 0, 0, 0, 0, 0, 0.13189181149840268,areme setani fune uri jesu kuae a ma godido farikuma ni ijia manina umakoena sakaedo gamia arine ijadufuo maeje isuibe buki akae ijia bu ijiege isoe godire anera fuone boeje kiaga bure a samuagake,areme setani fune uri jesu kuae a ma godido farikuma ni ijia manina umakoena sakaedo gamia arine ijadufuo maeje isuibe buki akae ijia bu ijiege isoe godire anera fuone boeje kiaga bure a samuagake
00092,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0087527352297594, 1.0, 0.6068376068376068, 0.41421356237309526, 0.0, 0.2268041237113402, 0.0547945205479452, 0.05813953488372093, 0, 0, 0, 0, 0, 0, 0, 0.1285159436348079,ro jesu ije fu uri vaema ije fune izege asaea e godido vua vierafena kuaemo fu isuibe kuaema ijiakuma riarekiro fu ijiege rei,ro jesu ije fu uri vaema ije fune izege asaea e godido vua vierafena kuaemo fu isuibe kuaema ijiakuma riarekiro fu ijiege rei
00386,78, 1, 1, 1, 0.03350239965095991, 0.055837332751599855, 0.03350239965095991, 1.0, 0.00520833333333337, 0.0026109660574412663, 0.00520833333333337, 0.0, 1.0075336726854076, 0.002607566367848091, 1.9947916666666667, 1, 1, 78, 0.0026109660574412663, 0.9985734664764622, 1.0, 0.6337209302325582, 0.41487851203185266, 0.00017160534159223908, 0.275, 0.043010752688172046, 0.07894736842105263, 0, 1, 78, 115, 1, 1, 1, 10.75257989034549,ro kuke erare fu e ije godido vame ma ijiaru kenoeno ije mukoreigia gana oemarekinu mesirina samuamo ije fune marei fu ijiege remo ijadufuo fu ire maeje godi fu e fuone vajiamo ije gue kedufuo,ro kuke erare fu e ije godido vame ma ijiaru kenoeno ije mukoreigia gana oemarekinu mesirina samuamo ije fune mare fu ijiege remo ijadufuo fu ire maeje godi fu e fuone vajiamo ije gue kedufuo
01118,155, 1, 3, 3, 0.08423841706247082, 0.14039736177078466, 0.08356988819841116, 4.0, 0.016574585635359074, 0.00835654596100277, 0.016574585635359074, 0.005586592178770999, 1.0241124561168076, 0.008352698810434545, 1.9944444444444445, 2, 2, 71, 0.00835654596100277, 0.9954545454545455, 1.0, 0.5757575757575758, 0.41543060468530696, 0.0009213662686237801, 0.2413793103448276, 0.04597701149425287, 0.12380952380952381, 0, 5, 162, 129, 1, 1, 1, 16.082038060576163,urina kojo samuanamikinu baname isoekina kavene ise setani fu ja biesiriakuma jabe mamoeke na vierafe oe jone buka baname isoekua vierafe rove buka vajae jone ijiebe mamoevono kiae,urina kojo samuanakinu baname isoekina kavene ise setani fu ja biesiriakuma jabe mamoeke na vierafe oe jone buka baname isoekuae vierafe rove buka vajae jone ijiebe mamoevono kiae
01108,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0073529411764706, 1.0, 0.5694444444444444, 0.4142135623730951, 0.0, 0.09859154929577464, 0.07272727272727272, 0.078125, 0, 0, 0, 0, 0, 0, 0, 0.12471925794167817,ro rade godi fu kiega na una uri areme na ude gareri vake ja rade vuakono kiae,ro rade godi fu kiega na una uri areme na ude gareri vake ja rade vuakono kiae
00059,1, 0, 1, 1, 0.004747816286277851, 0.00791302714379638, 0.0040377571146802405, 1.0, 0.0117647058823529, 0.00591715976331364, 0.0117647058823529, 0.00591715976331364, 1.0170735133589415, 0.00591715976331364, 1.9940828402366864, 1, 1, 21, 0.00591715976331364, 0.998330550918197, 1.0, 0.5441176470588235, 0.4143265233576922, 0.0002200242745695108, 0.24242424242424243, 0.05063291139240506, 0.09183673469387756, 0, 1, 21, 149, 0, 1, 1, 6.071086518796417,ro e joni sinuome fuone fu samo ije fu fanu kamero u ijia amaeriae ro madare fuone ije fu kuke fanu suri ijia amaeri ro ire fuone fu ino ije fu mutuokiro muni vi ije ino,ro e joni sinuome fuone fu samo ije fu fanu kamero u ijia amaeriae ro madare fuone ije fu kuke fanu suri ijia amaeri ro ire fuone fu ino ije fu mutuekiro muni vi ije ino
01154,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0034324942791761, 1.0, 0.5952380952380952, 0.4142135623730947, 0.0, 0.22602739726027396, 0.01904761904761905, 0.04477611940298507, 0, 0, 0, 0, 0, 0, 0, 0.12655103787062483,rove fita fuka uri godi kurana kiae na vierafe na kufuimekuva ije fu godire na dabe isekafieke ijadufuo naka ma kuariavo igia fiefo e ije ja kuaevo ije naka naebe vierafevano kiae fita fu ijiege kuariakoga saroruba kukoruko fu ijia kumei,rove fita fuka uri godi kurana kiae na vierafe na kufuimekuva ije fu godire na dabe isekafieke ijadufuo naka ma kuariavo igia fiefo e ije ja kuaevo ije naka naebe vierafevano kiae fita fu ijiege kuariakoga saroruba kukoruko fu ijia kumei
00526,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0033185840707965, 1.0, 0.6535087719298246, 0.41421356237309453, 0.0, 0.21153846153846154, 0.018018018018018018, 0.034722222222222224, 0, 0, 0, 0, 0, 0, 0, 0.12750940059271818,ro ine sunine ije fuka isekube rove fu abe juare ijia okuma fu tavuana ka ine ireobo reke areme ume boeje bu ro ijia nae buone medufuo vame besu ijiege iviama godido e ije bu sibaneke uruvana reve ro rade buka e ma uruvana una e fuone rekono kiae,ro ine sunine ije fuka isekube rove fu abe juare ijia okuma fu tavuana ka ine ireobo reke areme ume boeje bu ro ijia nae buone medufuo vame besu ijiege iviama godido e ije bu sibaneke uruvana reve ro rade buka e ma uruvana una e fuone rekono kiae
