line_number,'mra', 'fuzz_partial', 'levin',transcribed_text,source_text
01935,0,97,10,de gee ngohi tato imaketero de ma titi abe ma jou wahi koano o nyawa anga moi enango ka ihikaika iwangoie de ihofoko ma sara o nyawa ikuranga ihioriki to ena ma do dagi ma raihokogea o yesusu aihiketero,de gea ngohi tato imaketero de ma titi abe ma jou wahikoano o nyawa angamoi enangoo ka ihikaika iwangoiye de ihofoko masara o nyawa ikuranga ihioriki to ena ma dodagi marai hokogea o yesusu ai hiketero
02430,0,98,8,de o yesusu wogilagila de ai bo baluhu wato de ma oraha gea nako naga o nyawa inihigaro ato abeika ngini niwilega unangika gea gea una nanga koano abe ma jou wonahibehehongoka eko utu ato gea una abe doke ena una gea woboaka de ngaro hoko gea inihigaro ma sara manga demo gea ufa niningaku,de o yesusu wogila gila de ai bobaluhu wato de ma oraha gea nako naga o nyawa inihigaro ato abeika ngini niwilega unangika gea gea una nanga koano abe ma jou wonahibehehongoka eko utu ato gea una abe dokena una gea woboaka de ngaro hokogea inihigaro masara manga demo gea ufa ningaku
02424,0,97,5,abe nako ngine utu naga niatau ma poretoka ufa kaniwohamohi niatau ma goronaika de niato ahi kiahonanga ma hohutulu toleohi jai jai gee ufa ma kiani niloaroka dika ma loku lokuika,abe nako ngini utu naga nia tau ma poretoka ufa ka niwohamohi nia tau ma goronaika de niato ahi kiahonanga ma hohutulu toleohi jai jai gea ufa ma kiani niloaroka dika ma loku lokuika
01909,0,97,11,de o bibiti utu ipuraraha o tonaka ma ho hailoauku de iwango hiadono ihofoko ho utu naga ihofokoka hohiadono ma hofoko moruange gee ma titi ma hofoko kayaowa de utu ihofoko hohiadono ma hofoko moributanga ma titi ma hofoko kohangoe de utuoli ihofoko hohiadono ma hofoko o ratuhu moi ho gee ma titi duru kohatohofokoholi,de o bibiti utu ipuraraha o tonaka ma hohailoauku de iwango de hiadono ihofoko ho utu naga ihofokoka ho hiadono ma hofoko moruange gea ma titi ma hofoko ka yaowa de utu ihofoko ho hiadono ma hofoko moributaanga ma titi ma hofoko kohangoe de utuoli ihofoko ho hiadono ma hofoko o ratuhu moi ho gea ma titi duru kohatohofokoholi
02028,0,98,5,de ami demo gea woihene o herodes e antipasa de ai hininga duru ihuha ma sara anga moi ai behehongo gea abe wotemoka ai dodiawo manga hima himangoka ho koidadiuwa de womieluku munangika,de ami demo gea woihene o herodese antipasa de ai hininga duru ihuha masara angamoi ai behehongo gea abe wotemoka ai dodiawo manga hima himangoka ho ko idadiua de womieluku munangika
01868,0,96,15,de nagao abe o dumea ma tonakino yoboaino de hiadono ona yogogere o tirusu de o sidono ma kota ma datekoka ona ngo ma tamata yokokiboaino ona gee ma tamata yokokiboaino o yesusino anga moi yoihenoka o yesusu aya deade ma ngoe abe o he heranga wodiaioka,de nagaoo abe o idumea ma tonakino yoboaino de hiadono ona yogogere o tirusu de o sidono ma kota ma datekoka onangoo mata mata yokokiboaino ona gea mata mata yokokiboaino o yesusino angamoi yoihenoka o yesusu ai ade ade ma ngoe abe o heheranga wodiaioka
02014,0,96,12,ho o nyawa yomaketeli liara ma titi o yesusu abe tanu una gee o naguna abe o nyawa utu yotemo ato una gee yabote o yohanese wotoba wohiohiki una gee womomikoka ai honengino de wowangoli de gee ma titi hiadono naga ai kuaha hiadono o he heranga wapoa wodiai,ho o nyawa yomaketeliliara ma titi o yesusu abe tanu una gea onaguna abe o nyawa utu yotemo ato una gea bote o yohanese wotobaohi ohiki una gea womomikoka ai honengino de wowangoli de gea ma titi hiadono naga ai kuaha hiadono o heheranga wapoa wodiai
02179,0,99,6,de o yesusu womalegaika de wamake naga manga ngoe yomulaenge yomapo paataino ma ngofakino ho ma tokatika wataeroka o yesusu wato ngona o tokata ma dorou abe o nyawa nahidiai la yodadioka yomou de yaatopongono ngona naa tonihuloko la na naga nohupuoka unangino de ibotohi nowohamika ai badanga ma goronaika kahiado adonika,de o yesusu womalegaika de wamake naga manga ngoe yomulaenge yomapopaatino ma ngofakino ho ma tokatika wataeroka o yesusu wato ngona o tokata ma dorou abe o nyawa nahidiai la yodadioka yomou de yatopongono ngona naa tonihuloko la naa naga nohupuoka unangino de ibootohi nowohamika ai badanga ma goronaika ka hiado adonika
02000,3,98,20,de duru woheranga abe to una ai kapongoka gee de manga ngoe koiwa manga ngo ngaku e ppeneuutnu 208,de duru woheranga abe to una ai kapongoka gea de manga ngoe ko iwa manga ngongaku
02186,0,97,8,de manga do dagioka de una wadotoko wato ma sara naa tinihingahu abe ngohi o nyawa ma ngofaka ahao ihihidoaka o nyawaika la ahao ona gee ihiho honengi ihiho honengoka ma sara de ma futu hange ipahaika de ahao tomomikokali ahihonengino,de manga dodagioka de una wadotoko wato masara naa tinihingahu abe ngohi o nyawa ma ngofaka ahao ihihidoaka o nyawaika la ahao ona gea ihihohonenge ihihohonengoka masara de ma futu hange ipahaika de ahao tomomikokali ahi honengino
02192,1,98,5,gee wotemo ibooto de ahao naga o ngofaka ma eteteke womatengo witauru la woma okoino manga hidogoronaka de ahao o yesusu wikooino de ai giama de wadotoko onangika ma titi ufa yaairiki yokokurutiedika,gea wotemo ibooto de ahao naga o ngofaka ma eteteke womatengo witauru la womaokoino manga hidogoronaka de ahao o yesusu wikooino de ai giama de wadotoko onangika ma titi ufa yairiki yokokurutiye dika
02602,3,98,20,de o ngo ngofeka gea ma lungunino yohupu de yolio de duru yomapopaata anga moi duru yokokihawanoka hiadono yoli lifanga de ona abe manga do dagi ma goronaka de yomakamake ona gea koyahingahuwa ma titi manga hawana ma amoko gea em eyutngt 208,de o ngo ngofeka gea ma lungunino yohupu de yolio de duru yomapopaata angamoi duru yokokihawanoka hiadono yolilifanga de ona abe manga dodagi ma goronaka de yomakamake ona gea ko yahingahua ma titi manga hawana ma amoko gea
01883,0,99,4,de ma oraha gea o ngii moiokali naga o nyawa utu iwihiade ade ma titi o yesusu abe ona ato una gee iwitogohanga hoka de o yesusu ngoi meme de ai gogianongoru yoihene manga hiade ade gea de yosobo yoboaino la ato iwilee o yesusu,de ma oraha gea o ngi moiokali naga o nyawa utu iwihiade ade ma titi o yesusu abe ona ato una gea iwitogohanga ho ka de o yesusu ngoi meme de ai gogianongoru yoihene manga hiade ade gea de yosobo yoboaino la ato iwile o yesusu
01897,2,97,7,hona o tau ma goronaka naga manga ngoe yogogere ewihigilolitino de ona ato abeika naga ngonimeme de ani do dodoto yoboaka doka ma poretoka de ona inihibehehongo,ho naa o tau ma goronaka naga manga ngoe yogogere iwihigilolitino de ona ato abeika naga ngoni meme de ani doo dodoto yoboaka doka ma poretoka de ona inibehehongo
02616,3,97,29,de nagali abe ngaro o dodiha yagoraka eko o akere yarasonguku de yaokere ma koyado doauwa de o nangoka naga manga dodunguu moioli abe nako naga o nyawa yopopanyakeuku de ihingaku ngaku yafokumu o nangika de ona gee ya ahao yakunu yahitogumu manga popanyakeino hokogee o yesusu ai behehongo iwininikika em peyeyutnn 208,de nagali abe ngaro o dodiha yagoraka eko o akere yarasonguku de yaokere ma ko yadodoaua de onangoka naga manga dodunguu moioli abe nako naga o nyawa yopopanyakeuku de ihingaku ngaku yafokumu onangika de ona gea ahao yakunu yahitogumu manga popanyakeino hokogea o yesusu ai behehongo iwinii niikika
02333,3,93,21,de gee ma tamata wabootoka de o nyawa yamuruono naga ahao wahewala wato ona jogoana to una aeredi gea eem eyutn 08,de gea mata mata wabootoka de o nyawa yamuruono naga ahao wahewa la wato ona yoogoana to una ai redi gea
01978,2,98,5,ma sara geaka de ai baju ma so de o yesusu wamaoka de wohiorikoka abe naga ai kuaha itagioka ai badangoka de aika o nyawaika de womadogilioro o nyawa manga hidogoronaka de woleha bato o nagona ahi baju yaso,masara gea ka de ai baju maso de o yesusu wamaoka de wohiorikoka abe naga ai kuaha itagioka ai badangoka de aika o nyawaika de womadogilioro o nyawa manga hidogoronaka de woleha wato onagona ahi baju yaso
01754,3,88,13,o maruku maruku pasala moi,o maruku o maruku
01950,6,0,31,maruku pasala motoa e mppnnn 08,5
01797,1,96,4,o o kapernaumu ma nyawa gea yomakokito moinoka o tau ma himangoka gea,ho o kapenaumu ma nyawa gea yomakokitoomuinoka o tau ma himangoka gea
01987,1,95,13,de o tau ma goronaika wowoha ma o yesusu de watemo onangika wato ma titi okia hiadononaa ma gigoro de ado doaho ngini kaniariari muna gee komohonenguwa ma sara ka imikiokokadika,de o tau ma goronaika wowohama o yesusu de watemo onangika wato ma titi o kia hiadono naa ma gigoro de adodoa ho ngini ka niari ari muna gea ko mohonengua masara ka imikiookoka dika
01787,0,97,7,abe una wopoaka waamo amokie bato ado ngona o yesusu abe o nazaretoka de naino noboa ngona ka okia nodiai ngomino bote ngona noboaino la nato nomihibinaha ngomi naa ngohi tonihioriki abe ngona na o debi debini ma nyawa abe ma jou wonihidingoto naanguku,abe una wopoaka waamo amokiye wato adoo ngona o yesusu abe o nasaretoka de naino noboa ngona ka o kia nodiai ngomino bote ngona noboaino la nato nomihibinaaha ngomi naa ngohi tonihioriki abe ngona naa o debi debini ma nyawa abe ma jou wonihidingoto naanguku
01983,0,95,12,o yesus kayomakoke temohi de ma ngofeka gea de naga womatengo o yairusu ai tauinowo boa de witemo yairusika bato ma rai ngoniora mohonengoka hoibotoka nanga guru gea niruwae,o yesusu ka yomakoketemohi de ma ngofeka gea de naga womatengo o yairusu ai tauino woboa de witemo o yairusika ato marai ngoni ora mohonengoka ho ibootoka nanga guru gea niruwae
01793,2,97,9,hoka de o yesusu de yamuruono naga abe ibiniiki kia yohupuoka o do dotoko ma tauoka de yoiki o simono de o andareasa manga tauika de yowohama ge enangika de o yakobusu de o yohanese ona ngo naga yomakiniiki,ho ka de o yesusu de yamuruono naga abe iwiniiki gea yohupuoka o dodotoko ma tauoka de yoiki o simono de o andareasa manga tauika de yowohama genangika de o yakobusu de o yohanese onangoo naga yomakiniiki
01778,0,98,9,de o wange moiuku de o yesusu naga wotowongi o galilea ma akere ma ngooto ma ngigoroino de wotagi tagi de wamake o simono de ai dodoto andariasa de ona yahinoto naga manga ngotiroka manga homa yodutumo o akeruku anga moi ona gee yotoba homa homa,de o wange moiuku de o yesusu naga wotowongi o galilea ma akere ma ngooto ma ngigorino de wotagi tagi de wamake o simono de ai dodoto o andareasa de ona yahinooto naga manga ngotiroka manga homa yodotumo o akeruku angamoi ona gea yotobahoma homa
01968,2,96,14,ma sara o yesusu wihibehehongo unangika wato ngona nomagoogogeredika ani tonakokanaa ngohi ahi ma au la noliodika ani tauika de nahingahu ngahu ani gogianuaruika abe hokokia nanga baluhu ido dutu wonidora ngonaika de abe hokokia woniduhunoka gee nohingahu ngahu onangika,masara o yesusu wihibehehongo unangika wato ngona nomagoo gogere dika ani tonakoka naa ngohi ahi mau la nolio dika ani tauika de nahingahu ngahu ani gogianongoruika abe hokokia nanga baluhu idodutu wonidora ngonaika de abe hokokia woniduhunoka gea nahingahu ngahu onangika
02337,3,97,9,ma sara ma hu huloko gea womahiadono ma redika de ahao ona ma go goana wita okino de iwipoha poha unangika iwipoha poha ibooto de ahao iwihuloko wolio ma redi ma dutuika ma sara kawomagiawa wedika,masara ma huhuloko gea womahiadono ma redika de ahao ona ma gogoana iwitaokino de iwipoha poha unangika iwipoha poha ibooto de ahao iwihuloko wolio ma redi ma dutuika masara ka womagiawawe dika
02101,2,95,9,kade wotemo ibooto de una gee woihenoka de ayakiroo ma do dumungu koiwaka ho ge enangoka de aino imulaengoka wotemo temo itararonoka,ka de wotemo ibooto de una gea woihenoka de ai akiroo ma dudumungu ko iwaka ho genangoka de aino imulaengoka wotemo temo itararonoka
01954,2,98,7,ma sara kawatoa toaka ma rante ngaro ai louoka eko ai giamoka ma kawatoa toakuku ho moiuwa de iwingakunu iwitumungu de o wange wange de o futu futuie womapoa poaka o loku lokuoka de o lungu lungunoka abe naga ma rukoka gea de ai badanga womahikokuraihi de o hakaru,masara ka watoa toaka ma rante ngaro ai louoka eko ai giamoka ma ka watoa toakuku ko moiua de iwingakunu iwitumungu de o wange wange de o futu futuiye womapoa poaka o loku lokuoka de o lungu lungunoka abe naga ma arukoka gea de ai badanga womahikokuraihi de o hakaru
02196,0,97,14,de ahao o yohanese witemo yesusika wato ahi guru ma moiuku de wiwimake naga o nyawa womatengo abe una gee o toka tokata ma dorou wohitito titoko o nyawaino ma sara ngomi miheranga anga moi wohitito titoko gee una wafetongo to ngona ani romanga ma sara una kowonaninikuwa ngone naa hogea ngomi wiwihuloko la ibotohi hokogea wodiai,de ahao o yohanese witemo o yesusika wato ahi guru ma moiuku de wiwimake naga o nyawa womatengo abe una gea o toka tokata ma dorou wohitito titoko o nyawaino masara ngomi miheranga angamoi wohitito titoko gea una wafetongo to ngona ani romanga masara una ko wonanii niikua ngone naa ho gea ngomi wiwihuloko la ibootohi hokogea wodiai
02182,0,96,13,de ipahagea de o yesusu de winiiniki yoiki yowohama o tau moika de ge enangoka koiwa o nyawa de ahao ona iwileha ato kangano gee ado doa ho ngomi komiaakunuwa mihititoko unangino ma tokata gea,de ipaha gea de o yesusu de iwinii niiki yoiki yowohama o tau moiika de genangoka ko iwa o nyawa de ahao ona iwileha ato kangano gea adodoa ho ngomi ko miakunua mihititoko unangino ma tokata gea
02612,0,96,10,de ado doa ho kangano manga demo koniangakuwa abe ma titi ngohi tomomikoka abe ona ihimake de inihingahu ma gea ngini koniadafonguwa ma raioka ngini niapea ka itogobinohi ee,de adodoa ho kangano manga demo ko niangakua abe ma titi ngohi tomomikoka abe ona ihimake de inihingahu ma gea ngini ko niodafongua maraioka ngini nia pea ka itogowinohi e
01893,2,94,15,ma sara o nagonadika ewi ngelo ma jou womahika de gee aho ma jou kowaofiuwa to ona manga howono gea abe manga howono koihihanguwa kahi ado adonika,masara onagona dika iwingelo ma jou o womahika de gea ahao ma jou ko waofiua to ona manga howono gea abe manga howono ko ihihangua ka hiado adonika
01887,0,98,5,hokona moi tohiketero abe nako o koano womatengo de to una ai kokawaha yomahikokoona yomaketeparangi gee ahao yomahikokabarihika dika,hokonaa moi tohiketero abe nako o koano womatengo de to una ai kokawaaha yomahikokoona yomaketeparangi gea ahao yomahikabarihika dika
02606,3,97,21,de gee ma hingahu onangika mato o yesusu una wowangoli ahao kangano ngohi tiimake ma sara ami demo gea o yesusu ai dodiawo koyongakuwa em pnyutnn 208,de gea mahingahu onangika mato o yesusu una wowangoli ahao kangano ngohi timake masara ami demo gea o yesusu ai dodiawo ko yongakua
02038,0,95,18,de ipahaino abe o bobi ma woaka de iwiniiniki yoboa o yesusino de iwitemo ato na adonoka o bobi ma woaka de ma ngii nenangoka ma homoadika abe koiwa o tau ho o nyawa gea nahuloko la joiki o kapo kapongika abe naga imahitigi tigino la kaidadi yomaija manga inomo,de ipahaino abe o bobimaowaka de iwinii niiki yoboa o yesusino de iwitemo yato naa adonoka o bobimaowaka de ma ngi nenangoka ka ma homoa dika abe ko iwa o tau ho o nyawa gea nahuloko la yoiki o kapo kapongika abe naga imahitigi tigino la ka idadi yomaija manga inomo
02155,0,98,9,de o wange butanga ipahaika de ahao o yesusu wa ao o petrusu de o yakobusu de o yohanese la ona yaruata gea yomakiniiki de o yesusu wahihira hira la yodoa o loku kohagurutie de ka ona dika naga dakenangoka ho yomahiadonoka ge enangie de ahao o yesusu airupa idadi o fara moioli manga himangoka,de o wange butaanga ipahaika de ahao o yesusu wao o peturusu de o yakobusu de o yohanese la ona yaruata gea yomakiniiki de o yesusu wahihira hira la yodoa o loku kohagurutiye de ka ona dika naga dakenangoka ho yomahiadonoka genangiye de ahao o yesusu ai rupa idadi o fara moioli manga himangoka
01878,0,95,10,de naga o yakobusu de ai dodoto o yohanese yahinoto gea to o zebedeusu ai ngofa ngofaka ona ngoli wahiro ma ngoli o boanegese abe o romanga gee ma titi o kuruuhu ma ngofaka,de naga o yakobusu de ai dodoto o yohanese yahinooto gea to sebedeusu ai ngofa ngofaka onangoli wahiromangoli o boanegese abe ma romanga gea ma titi o kuruuhu ma ngofaka
02004,0,97,8,de wahibehehongo nangika wato na tinihidingoto la niloiki o nyawaika de nia do dagi na ufa nia kiahonanga nimagao bowahu nia tu tukunudika ma nako o bilaono de nia betabeta de nia tiwi gea ngaro ufadika de niao,de wahibehehongo onangika wato naa tinihidingoto la niloiki o nyawaika de nia dodagi naa ufa nia kiahonanga nimagao bowahu nia tutukunu dika ma nako o bilaono de nia beta beta de nia tiwi gea ngaro ufa dika de niao
02169,0,100,0,de o yesusu de yaruange gea ona yomahitigi onangika de yowoe woe gea iwimake o yesusu de ka de iwimake de duru yokokiheranga ho yomapopaata iwibuhuku de yotemo ato mia baluhu,de o yesusu de yaruange gea ona yomahitigi onangika de yowoe woe gea iwimake o yesusu de ka de iwimake de duru yokokiheranga ho yomapopaata iwibuhuku de yotemo ato mia baluhu
02010,3,98,26,de manga do dagi ma goronaka gea ma ngoe ihititoko tokata ma dorou o nyawaino de o nyawa manga ngoe abe yopo panyakeuku ona geea yahituagi de o zaitunu ma minya de yahitogumu manga popanyakeino em pepnyyutnnn 2 08,de manga dodagi ma goronaka gea ma ngoe ihititoko o tokata ma dorou o nyawaino de o nyawa manga ngoe abe yopopanyakeuku ona gea yahituagi de o saitunu ma minya de yahitogumu manga popanyakeino
01931,0,98,8,de ahao ma moioli wohiketero o yesusu ma sara naa ena de ahao wohiketero abe ma titi ma jou wonahikoano ho wotemo onangika wato abe ma jou wahikoano o nyawa kaidadi tohiketero ho konaa naga womatengo ai bibiti wohibarihuku o tonakuku,de ahao ma moioli wohiketero o yesusu masara nena de ahao wohiketero abe ma titi ma jou wonahikoano ho wotemo onangika wato abe ma jou wahikoano o nyawa ka idadi tohiketero hokonaa naga womatengo ai bibiti wohikabarihuku o tonakuku
01925,0,98,7,de aha o yesusu wahitararonohi o nangika bato mode o nyawa yaleino o posi de ihidatamunuku de o kiarono eko dau o koi ma timiuku yakelengauku kouwa ma sara geakiani yakelenga daku to ena ma ngiioka la duru itararono arihonongaika,de ahao o yesusu wahitararonohi onangika wato mode o nyawa yaleino o posi de ihidatamunuku de o kiarono eko dau o koi ma timiuku yakelengauku koua masara gea kiani yakelenga daku to ena ma ngioka la duru itararono arihonongaika
02408,0,96,8,de o yesus wapaluhu de wahitararono nangika ma titi ma do dunguu okia aabiahao idadi ma oraha o dunia ma bo baha itigioka,de o yesusu wapaluhu de wahitararono onangika ma titi ma dodunguu o kia abe ahao idadi ma oraha o dunia ma bobaha itigioka
02420,0,98,10,de hokoge enangoli idadi abehoka o ngofaka womatengo wohingaku ma sara ahao ai baba wihidoaka o nyawaika de nagali o ngofa ngofaka utuoli abe koihingakuwa de ahao yalawa lawana manga meme de manga ba baika abe ihingaku ngakuoka de kahiadono nyawa yatoma manga dimono gea,de hokogenangoli idadi abe hoka o ngofaka womatengo wohingaku masara ahao ai baba wihidoaka o nyawaika de nagali o ngofa ngofaka utuoli abe ko ihingakua de ahao yalawa lawana manga meme de manga babaika abe ihingaku ngakuoka de ka hiadono o nyawa yatoma manga dimono gea
01919,2,97,9,ma sara anga moi manga hiningaka koimahingutukuwa ho nako o huha yamake ee ko naga yahikangela de ma titi ma jou ai demo demo ona yaniiki gee itaitino de hiadono koyaniikokauwa enangika,masara angamoi manga hiningaka ko imahingutukua ho nako o huha yamake eko naga yahikangela de ma titi ma jou ai demo demo ona yaniiki gea itaitino de hiadono ko yaniikokaua enangika
01803,0,96,12,de o yesus wopaluhu onangika wato ya gee tohioriki ma naa hogila gila dika hoiki o kapo kapongoo utuikali abe koikurutikauwa la o nangoo tadotoko anga moi geea ma titi hohiadono ne nangino tohupu,de o yesusu wapaluhu onangika wato iya gea tohioriki ma naa hogila gila dika hoiki o kapo kapongo utuikali abe ko ikurutikaua la onangoo tadotoko angamoi gea ma titi ho hiadono nenangino tohupu
01835,0,97,11,ho manga demo gea woihene de o yesusu una ma hirete wapaluhu onangika wato nako o nyawa yomalega de yafikiri ato koyopo panyakeuwa ona gee koyomahibauwa ona yohou hourika ma sara o nyawa abi yomahioriki naga de manga panyakeoka ona gee yosanangi yopereluu o du duhunu yohou hourino,ho manga demo gea woihene de o yesusu una ma hirete wapaluhu onangika wato nako o nyawa yomalega de yafikiri ato ko yopopanyakeua ona gea ko yomahibauua ona yohou hourika masara o nyawa abe yomahioriki naga de manga panyakeoka ona gea yosanangi yoperelu o duduhunu yohou hourino
02118,0,97,10,de manga demo gea woihene de ahininga ihuha de wowomaha waamo amokie de ahao wopaluhu bato ado doa hohiadono ngini naa o he heranga nigaho gahoko ngohi tagou goungu tinihingahu abe ngohi naa duru toluku o he heranga todiai niahimangoka abehoka ngini naa nioigo todiai,de manga demo gea woihene de ai hininga ihuha de wowomaha waamo amokiye de ahao wopaluhu wato adodoa ho hiadono ngini naa o heheranga nigaho gahoko ngohi tagou goungu tinihingahu abe ngohi naa duru toluku o heheranga todiai nia himangoka abe hoka ngini naa nioigo todiai
01821,0,99,1,de naga o tau ma goronaka gea yogogeruku yamuruono naga abe yotobadoto dotoko o musa ai paretaino de doka manga hiningaka o yesusu iwihidemo ato ee una naa ai demo duru itorou,de naga o tau ma goronaka gea yogogeruku yamuruono naga abe yotobadoto dotoko o musa ai paretaino de doka manga hiningaka o yesusu iwihidemo ato ei una naa ai demo duru itorou
02075,0,96,9,ho ahi du duhunu koiwaka nginika tihidoakoka ma jouika hokogee ati ngini nia do dotoko abeniato o totiai nia dotoko nyawaika,ho ahi duduhunu ko iwaka nginika tihidoakoka ma jouika hokogea ti ngini nia dodotoko abe niato o totiai niadotoko o nyawaika
02130,0,97,6,de una womalegaika ma hoanika de ihohauramo de watokouwa kaidadi tomahioriki abi o nyawa tamake ma sara ona tamake hoka o gotadika itagi tagi,de una womalegaika ma hoanika de ihohauramo de wato koua ka idadi tomahioriki abe o nyawa tamake masara ona tamake hoka o gota dika itagi tagi
02276,0,99,2,de o yesusu de iwiniiniiki manga dodagi yogila gila de ahao yomahiadonoka o yeriko ma kapongika de ipaha abe ma oraha yohupu o yerikoino de naga o nyawa ko manga ngoe yaaniiki,de o yesusu de iwinii niiki manga dodagi yogila gila de ahao yomahiadonoka o yeriko ma kapongika de ipaha abe ma oraha yohupu o yerikoino de naga o nyawa ko manga ngoe yaniiki
02124,0,95,22,de natinileha gee o inomo ma hou abe nia gorakino gee o tupa muruono au ma ngie de ona iwipaluhu ato o tupa ngimoi de hinoto mia gorakino de ahoo una wato de mode ge enangoo konihingakuwa abe ma oraha ngohi ma roti tumidigea tahi kodoku o nyawaika abe yasana iata,de naa tinileha gea o inomo ma hou abe niagorakino gea o tupa muruono aomangiye de ona iwipaluhu ato o tupa ngimoi de hinooto miagorakino de ahao una wato de mode genangoo ko niohiningakaua abe ma oraha ngohi ma roti tumidi gea tahikodoku o nyawaika abe yasana iata
02262,1,97,6,de aha o yakobusu de ai dodoto o yohanese abe to zebedeusu ai ngofa ngofaka ona yahinoto yoiki o yesusika de yotemo ato mia guru naga moi miato mimagahoko ngonaika ho okiadika ma nomihidoakadika,de ahao o yakobusu de ai dodoto o yohanese abe to sebedeusu ai ngofa ngofaka ona yahinooto yoiki o yesusika de yotemo ato mia guru naga moi miato mimagahoko ngonaika ho o kia dika ma nomihidoaka dika
02263,0,97,1,de una wato ho okia nimagahoko ngohino,de una wato ho o kia nimagahoko ngohino
02125,2,97,11,ge enango tinileha sarakia naga o tupa ma ago agomo muruono nia gorakino abe ma dola manga inomo ma hou de iwipaluhu wato ma rai o tupa tumidi de ahaowa taere wato ho ma rai nia pea itogowinoka kangano abe ma ragi tafetongo gea duru ko ma ngaleuwa ma titi ngohi topusingi de o roti,genangoo tinileha sarakia naga o tupa ma ago agomo muruono niagorakino abe ma dola manga inomo ma hou de iwipaluhu ato marai o tupa tumidi de ahao wataere wato ho marai nia pea itogowinoka kangano abe ma ragi tafetongo gea duru ko mangaleua ma titi ngohi topusingi de o roti
02277,0,97,8,de naga womatengo worafi rafi womagoo gogere o ngekomo madatekoka una gee ai romanga o batelemeusu abe o timeusu ai ngofaka una gea wotoba gaho gahoko o du duhunu o nyawaino abe wotagi tagi ma ngekomino gea,de naga womatengo worafi rafi womagoo gogere o ngekomo ma datekoka una gea ai romanga o batimeusu abe o timeusu ai ngofaka una gea wotobagaho gahoko o duduhunu o nyawaino abe yotagi tagi ma ngekomino gea
02131,1,97,6,de ahowa sooikali ai lakoika o yesusu wasooika ibooto de una womalegaika dokengika de gea duru womahiorikoka de mata mata womalegaika wamake duru itaradonoka,de ahao wasoikali ai lakoika o yesusu wasoika ibooto de una womalegaika dokengika de gea duru womahiorikoka de mata mata womalegaika wamake duru itararonoka
01820,2,97,5,hoka de o yesus wamake manga ngo ngaku gea de witemo wolugu luguika bato ahe ngofaka ani howono ma jouika naa ngohi takokiofioka,ho ka de o yesusu wamake manga ngongaku gea de witemo wolugu luguika wato ahi ngofaka ani howono ma jouika naa ngohi takokiofioka
02119,0,99,1,de gea watemo ibooto de wanoaikaka de wofarenoli ma ngotiroko de una de yangimoi de yahinoto yosobo yato yomahihorali doka ma akere ma ngooto ma honongaikali,de gea watemo ibooto de wanoaikaka de wofarenoli ma ngotiroko de una de yangimoi de yahinooto yosobo yato yomahihorali doka ma akere ma ngooto ma honongaikali
02074,0,95,16,igooungu naga o musa ai pareta ato kiani tiniao irahai ma sarana tomahidoakoka ma jouika ho una dika tiileleani ho ngaro naga o du duhunu tato tinihidoaka nginika ma sara o du duhunu ngohino gee koniamakeokauwali anga moi na ma jouika dika tileleani,igoungu naga o musa ai pareta ato kiani tiniao irahai masara naa tomahidoakoka ma jouika ho una dika tileleani ho ngaro naga o duduhunu tato tinihidoaka nginika masara o duduhunu ngohino gea ko niamakeokauali angamoi naa ma jou dika tileleani
02060,3,97,27,o yesusu kawotagi tagiohi o galilea ma kapo kapungika o nyawa wa dotoko de ahao ma moiuku naga o farisi manga doomuino ma nyawa de ona abe yotoba doto dotoko o musa ai paretaino ho o yerusaleme ma kotaka de yoboaino yomatoomuino o yesusino e ppenyutyutunn 08,o yesusu ka wotagi tagiohi o galilea ma kapo kapongika o nyawa wadotoko de ahao ma moiuku naga o farisi manga doomuino ma nyawa de ona abe yotobadoto dotoko o musa ai paretaino o yerusaleeme ma kotaka de yoboaino yomatoomuino o yesusino
01834,0,97,10,de yaaleha o yesusu ibininikika ato ado doah ho nia baluhu gee yomakutuono yolomo de ona abe o pajaka yogaho gahoko de o nyawa utuoli abe ona ngo yodiaioka itorou ma jouika,de yaleha o yesusu iwinii niikika ato adodoa ho nia baluhu gea yomakutuono yolomo de ona abe o pajaka yogaho gahoko de o nyawa utuoli abe onangoo yodiaioka itorou ma jouika
01802,2,95,8,kade wimake de yotemo yesusika ato miabaluhu ma rai naga o kapernaumu ma nyawa matamata inikokilingiri,ka de iwimake de yotemo o yesusika ato mia baluhu marai naga o kapenaumu ma nyawa mata mata inikokilingiri
02435,1,97,4,ne ahao o yesusu wahitaradonohi yaruatika abe ma titi o kokangela gee ipahaikahi de ahao nagali okia idadi,de ahao o yesusu wahitararonohi yaruatika abe ma titi o kokangela gea ipahaikahi de ahao nagali o kia idadi
01918,0,98,4,de utu abe yoihene ma jou ai demo demo ona imaketero hoka o bibiti gee ipuraraha o hakaruku hogea imaketero hoka ona abe yoihene ma jou ai demo demoino de yodafongo ka de manga garagoka,de utu abe yoihene ma jou ai demo demo ona yomaketero hoka o bibiti gea ipuraraha o hakaruku ho gea imaketero hoka ona abe yoihene ma jou ai demo demoino de yodafongo ka de manga garagoka
